record_id,paper_id,tea_type,material_form,component_group,compound_name,activity_category,endpoint_label,study_type,evidence_level,model_system,dose_exposure,effect_direction,processing_step,extraction_method,cultivar,origin,mechanism_label,microbiota_taxon,microbial_metabolite,host_phenotype,claim_text_raw,confidence_score,annotator_id,adjudication_status,notes
PMID_39940310_AUTO1,PMID_39940310,green tea,tea leaf,multiple component groups,,other,candidate endpoint from title,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,mixed,,,,,,,,,Evaluating Bioactive-Substance-Based Interventions for Adults with MASLD: Results from a Systematic Scoping Review.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_39920567_AUTO1,PMID_39920567,unspecified tea,purified component,mixed polyphenols,,other,candidate endpoint from title,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,mixed,,,,,,,,,Bioavailability of Tea Polyphenols: A Key Factor in Understanding Their Mechanisms of Action In Vivo and Health Effects,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_39914738_AUTO1,PMID_39914738,unspecified tea,unspecified material,multiple component groups,,anti-inflammatory,inflammation-related outcome,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,inflammation phenotype,Rates of long-term risk of revision and complications in total elbow arthroplasty in patients with rheumatoid arthritis: a propensity score-matched analysis.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_39900709_AUTO1,PMID_39900709,fermented tea,tea extract,whole extract,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,fermentation/oxidation,other extraction,,,microbiota-associated mechanism; oxidative-stress-related mechanism,taxa as reported,,microbiota-related host phenotype,Forsythia suspensa leaf fermented tea extracts attenuated oxidative stress in mice via the Ref-1/HIF-1α signal pathway and modulation of gut microbiota.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_39900709_AUTO2,PMID_39900709,fermented tea,tea extract,whole extract,,antioxidant,oxidative stress or antioxidant-status outcome,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,fermentation/oxidation,other extraction,,,microbiota-associated mechanism; oxidative-stress-related mechanism,taxa as reported,,oxidative stress phenotype,Forsythia suspensa leaf fermented tea extracts attenuated oxidative stress in mice via the Ref-1/HIF-1α signal pathway and modulation of gut microbiota.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_39849851_AUTO1,PMID_39849851,unspecified tea,tea extract,whole extract,,anti-obesity,obesity-related phenotype,cohort study,human_observational,review synthesis,needs manual extraction,positive,,other extraction,,,inflammation-related mechanism,,,obesity-related phenotype,Associations between inflammation-related dietary patterns and obesity: a cohort study among Tibetan adults.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
PMID_39849851_AUTO2,PMID_39849851,unspecified tea,tea extract,whole extract,,anti-inflammatory,inflammation-related outcome,cohort study,human_observational,review synthesis,needs manual extraction,positive,,other extraction,,,inflammation-related mechanism,,,inflammation phenotype,Associations between inflammation-related dietary patterns and obesity: a cohort study among Tibetan adults.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_39849318_AUTO1,PMID_39849318,unspecified tea,purified component,catechins,,neuroprotection,cognition or neural-protection-related outcome,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,needs manual extraction,,,cognition or neural phenotype,Catechin-Based Polyphenol Nanoparticles Ameliorated Ferroptosis to Alleviate Brain Injury after Intracerebral Hemorrhage.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=neuroprotection.
PMID_39831602_AUTO1,PMID_39831602,unspecified tea,tea infusion,multiple component groups,,cardiovascular protection,cardiovascular or mortality-related outcome,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,,,,,Associations of Tea Consumption With the Risk of All-Cause and Cause-Specific Mortality Among Adults With Type 2 Diabetes: A Prospective Cohort Study in China.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=cardiovascular protection.
PMID_39807528_AUTO1,PMID_39807528,unspecified tea,purified component,catechins,,gut microbiota modulation,gut microbiota modulation,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,mixed,,,,,barrier-related mechanism,taxa as reported,,microbiota-related host phenotype,"A review on the effects of flavan-3-ols, their metabolites, and their dietary sources on gut barrier integrity.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_39806767_AUTO1,PMID_39806767,green tea,tea infusion,multiple component groups,,cardiovascular protection,cardiovascular or mortality-related outcome,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,,,,,Association of tea consumption with all-cause/cardiovascular disease mortality in the chronic kidney disease population: an assessment of participation in the national cohort.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=cardiovascular protection.
PMID_39757367_AUTO1,PMID_39757367,unspecified tea,unspecified material,multiple component groups,,neuroprotection,cognition or neural-protection-related outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,cognition or neural phenotype,Orientin: a natural glycoside with versatile pharmacological activities.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=neuroprotection.
PMID_39745600_AUTO1,PMID_39745600,unspecified tea,tea extract,whole extract,,other,candidate endpoint from title,meta-analysis,evidence_synthesis,human prospective cohorts,needs manual extraction,mixed,,other extraction,,,,,,,Nongenetic risk factors for thyroid cancer: an umbrella review of evidence.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_39732435_AUTO1,PMID_39732435,black tea,fermented beverage,whole extract,,gut microbiota modulation,gut microbiota modulation,randomized controlled trial,human_interventional,human participants with and without obesity,needs manual extraction,positive,fermentation/oxidation,other extraction,,,microbiota-associated mechanism,taxa as reported,,microbiota-related host phenotype,Regular Consumption of Black Tea Kombucha Modulates the Gut Microbiota in Individuals with and without Obesity,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_39732435_AUTO2,PMID_39732435,black tea,fermented beverage,whole extract,,anti-obesity,obesity-related phenotype,randomized controlled trial,human_interventional,human participants with and without obesity,needs manual extraction,positive,fermentation/oxidation,other extraction,,,microbiota-associated mechanism,taxa as reported,,obesity-related phenotype,Regular Consumption of Black Tea Kombucha Modulates the Gut Microbiota in Individuals with and without Obesity,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
PMID_39706596_AUTO1,PMID_39706596,unspecified tea,tea infusion,caffeine,,other,candidate endpoint from title,randomized controlled trial,human_interventional,human trial participants,needs manual extraction,positive,,,,,,,,,Association between caffeine intake and fat free mass index: a retrospective cohort study.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_39686858_AUTO1,PMID_39686858,green tea,tea extract,whole extract,,anti-inflammatory,inflammation-related outcome,randomized controlled trial,human_interventional,human trial participants,needs manual extraction,positive,,other extraction,,,needs manual extraction,,,inflammation phenotype,Clinical and Biochemical Efficacies of Green and White Tea Extract Mouthwashes in the Management of Plaque-Induced Gingivitis.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_39632169_AUTO1,PMID_39632169,unspecified tea,tea extract,mixed polyphenols,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,barrier-related mechanism,taxa as reported,,microbiota-related host phenotype,Liubao insect tea polyphenols ameliorate DSS-induced experimental colitis by protecting intestinal barrier and regulating intestinal microbiota.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_39571724_AUTO1,PMID_39571724,unspecified tea,tea infusion,multiple component groups,,cardiovascular protection,cardiovascular or mortality-related outcome,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,,,,,"Dietary Pattern, Sputum DNA Methylation, and Lung Health: An Epidemiological Study in People Who Ever Smoked.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=cardiovascular protection.
PMID_39571432_AUTO1,PMID_39571432,black tea,purified component,theaflavins,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,,,,,microbiota-associated mechanism,taxa as reported,,microbiota-related host phenotype,"Theaflavin-3,3'-digallate (TF3) attenuated constipation by promoting gastrointestinal motility and modulating the gut microbiota: A comparative study of TF3 and the anti-constipation drug mosapride in mice.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_39566179_AUTO1,PMID_39566179,unspecified tea,unspecified material,multiple component groups,,cardiovascular protection,cardiovascular or mortality-related outcome,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,,,,,Development of a CVD mortality risk score using nutritional predictors: A risk prediction model in the Golestan Cohort Study.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=cardiovascular protection.
PMID_39522375_AUTO1,PMID_39522375,dark tea,tea extract,whole extract,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,other extraction,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,Liubao tea extract restrains obesity-related hyperlipidemia via regulation of AMPK/p38/NF-κB pathway and intestinal microbiota.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_39522375_AUTO2,PMID_39522375,dark tea,tea extract,whole extract,,anti-obesity,obesity-related phenotype,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,other extraction,,,needs manual extraction,taxa as reported,,obesity-related phenotype,Liubao tea extract restrains obesity-related hyperlipidemia via regulation of AMPK/p38/NF-κB pathway and intestinal microbiota.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
PMID_39340256_AUTO1,PMID_39340256,unspecified tea,tea infusion,multiple component groups,,other,candidate endpoint from title,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,,,,,"Fructose intake, endogenous biomarkers and latent metabolic construct in adolescents: Exploring path associations and mediating effects.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_39287934_AUTO1,PMID_39287934,unspecified tea,tea infusion,caffeine,,other,candidate endpoint from title,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,,,,,"Habitual Coffee, Tea, and Caffeine Consumption, Circulating Metabolites, and the Risk of Cardiometabolic Multimorbidity.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_39256061_AUTO1,PMID_39256061,unspecified tea,unspecified material,multiple component groups,,gut microbiota modulation,gut microbiota modulation,randomized controlled trial,human_interventional,human trial participants,needs manual extraction,positive,,,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,"Efficacy of jing Si herbal tea in functional dyspepsia: A double-blind, randomized, placebo-controlled study.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_39115505_AUTO1,PMID_39115505,unspecified tea,unspecified material,multiple component groups,,anti-inflammatory,inflammation-related outcome,randomized controlled trial,human_interventional,human trial participants,needs manual extraction,positive,,,,,needs manual extraction,,,inflammation phenotype,Integrative Effects of Transcutaneous Electrical Acustimulation and Autonomic-Endocrine Mechanisms on Postprocedural Recovery in Patients With Endoscopic Retrograde Cholangio-Pancreatography.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_39096274_AUTO1,PMID_39096274,unspecified tea,unspecified material,multiple component groups,,cardiovascular protection,cardiovascular or mortality-related outcome,unspecified,,review synthesis,needs manual extraction,positive,,,,,,,,,Magnesium-rich diet score is inversely associated with incident cardiovascular disease: the Atherosclerosis Risk in Communities (ARIC) study.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=cardiovascular protection.
PMID_39096025_AUTO1,PMID_39096025,black tea,purified component,theaflavins,,other,candidate endpoint from title,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,,,,,"Advances in metabolism pathways of theaflavins: digestion, absorption, distribution and degradation.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_39092514_AUTO1,PMID_39092514,unspecified tea,purified component,mixed polyphenols,,gut microbiota modulation,gut microbiota modulation,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,Polyphenols: potent protectors against chronic diseases.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_38764154_AUTO1,PMID_38764154,green tea,tea infusion,multiple component groups,,antioxidant,oxidative stress or antioxidant-status outcome,randomized controlled trial,human_interventional,human trial participants,needs manual extraction,positive,,,,,needs manual extraction,,,oxidative stress phenotype,"Salivary levels of catalase, total antioxidant capacity and interleukin-1β and oral health-related quality of life after matcha and green tea consumption for patients with gingivitis: A randomized clinical trial.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_38520117_AUTO1,PMID_38520117,unspecified tea,purified component,catechins,,anti-obesity,obesity-related phenotype,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,obesity-related phenotype,"EGCG-based nanoparticles: synthesis, properties, and applications.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
PMID_40635852_AUTO1,PMID_40635852,green tea,purified component,mixed polyphenols,,gut microbiota modulation,gut microbiota modulation,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,New approaches to the treatment of metabolic dysfunction-associated steatotic liver with natural products.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_39765834_AUTO1,PMID_39765834,green tea,purified component,catechins,,anti-inflammatory,inflammation-related outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,inflammation phenotype,Green Tea Catechins and Skin Health.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_39643357_AUTO1,PMID_39643357,black tea,purified component,theaflavins,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,,,,,microbiota-associated mechanism,taxa as reported,,microbiota-related host phenotype,Jianghua Kucha black tea containing theacrine attenuates depression-like behavior in CUMS mice by regulating gut microbiota-brain neurochemicals and cytokines.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_39606571_AUTO1,PMID_39606571,unspecified tea,unspecified material,multiple component groups,,gut microbiota modulation,gut microbiota modulation,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,Global hotspots and trends in tea anti-obesity research: a bibliometric analysis from 2004 to 2024.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_39606571_AUTO2,PMID_39606571,unspecified tea,unspecified material,multiple component groups,,anti-obesity,obesity-related phenotype,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,obesity-related phenotype,Global hotspots and trends in tea anti-obesity research: a bibliometric analysis from 2004 to 2024.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
PMID_39574401_AUTO1,PMID_39574401,unspecified tea,purified component,mixed polyphenols,,gut microbiota modulation,gut microbiota and SCFA-related modulation,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,,,,,microbiota-associated mechanism; SCFA-associated mechanism; barrier-related mechanism; inflammation-related mechanism,taxa as reported,SCFAs,microbiota-related host phenotype,Tea Polyphenols Reduced Obesity by Modulating Gut Microbiota-SCFAs-Barrier and Inflammation in High-Fat Diet-Induced Mice,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_39574401_AUTO2,PMID_39574401,unspecified tea,purified component,mixed polyphenols,,anti-obesity,obesity-related phenotype,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,,,,,microbiota-associated mechanism; SCFA-associated mechanism; barrier-related mechanism; inflammation-related mechanism,taxa as reported,SCFAs,obesity-related phenotype,Tea Polyphenols Reduced Obesity by Modulating Gut Microbiota-SCFAs-Barrier and Inflammation in High-Fat Diet-Induced Mice,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
PMID_39574401_AUTO3,PMID_39574401,unspecified tea,purified component,mixed polyphenols,,anti-inflammatory,inflammation-related outcome,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,,,,,microbiota-associated mechanism; SCFA-associated mechanism; barrier-related mechanism; inflammation-related mechanism,taxa as reported,SCFAs,inflammation phenotype,Tea Polyphenols Reduced Obesity by Modulating Gut Microbiota-SCFAs-Barrier and Inflammation in High-Fat Diet-Induced Mice,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_39517154_AUTO1,PMID_39517154,unspecified tea,tea infusion,multiple component groups,,anti-obesity,obesity-related phenotype,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,obesity-related phenotype,Longitudinal Analysis of Sweet Taste Preference Through Genetic and Phenotypic Data Integration.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
PMID_39503925_AUTO1,PMID_39503925,unspecified tea,tea infusion,multiple component groups,,cardiovascular protection,cardiovascular or mortality-related outcome,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,,,,,Influence of consuming coffee and other beverages in adolescence on risk of type 2 diabetes in adulthood.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=cardiovascular protection.
PMID_39479919_AUTO1,PMID_39479919,unspecified tea,purified component,tea polysaccharides,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,,,,,microbiota-associated mechanism; oxidative-stress-related mechanism; neuroprotection-related mechanism,taxa as reported,,microbiota-related host phenotype,Inhibitory effect of tea flower polysaccharides on oxidative stress and microglial oxidative damage in aging mice by regulating gut microbiota,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_39479919_AUTO2,PMID_39479919,unspecified tea,purified component,tea polysaccharides,,antioxidant,oxidative stress or antioxidant-status outcome,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,,,,,microbiota-associated mechanism; oxidative-stress-related mechanism; neuroprotection-related mechanism,taxa as reported,,oxidative stress phenotype,Inhibitory effect of tea flower polysaccharides on oxidative stress and microglial oxidative damage in aging mice by regulating gut microbiota,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_39479919_AUTO3,PMID_39479919,unspecified tea,purified component,tea polysaccharides,,neuroprotection,cognition or neural-protection-related outcome,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,,,,,microbiota-associated mechanism; oxidative-stress-related mechanism; neuroprotection-related mechanism,taxa as reported,,cognition or neural phenotype,Inhibitory effect of tea flower polysaccharides on oxidative stress and microglial oxidative damage in aging mice by regulating gut microbiota,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=neuroprotection.
PMID_39452088_AUTO1,PMID_39452088,dark/post-fermented tea,fermented beverage,mixed polyphenols,,gut microbiota modulation,gut microbiota modulation,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,fermentation/oxidation,,,,microbiota-associated mechanism,taxa as reported,,microbiota-related host phenotype,Harnessing the Power of Fermented Tea to Improve Gut Microbiota and Combat Obesity Epidemic,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_39452088_AUTO2,PMID_39452088,dark/post-fermented tea,fermented beverage,mixed polyphenols,,anti-obesity,obesity-related phenotype,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,fermentation/oxidation,,,,microbiota-associated mechanism,taxa as reported,,obesity-related phenotype,Harnessing the Power of Fermented Tea to Improve Gut Microbiota and Combat Obesity Epidemic,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
PMID_39420779_AUTO1,PMID_39420779,green tea,unspecified material,multiple component groups,,anti-inflammatory,inflammation-related outcome,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,inflammation phenotype,Food group intakes and high-sensitivity C-reactive protein among community-dwelling Japanese adults: a cross-sectional study.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_39405832_AUTO1,PMID_39405832,unspecified tea,purified component,tea polysaccharides,,anti-inflammatory,inflammation-related outcome,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,needs manual extraction,,,inflammation phenotype,"Substituting ethoxyquin with tea polyphenols and propyl gallate enhanced feed oxidative stability, broiler hepatic antioxidant capacity and gut health.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_39405832_AUTO2,PMID_39405832,unspecified tea,purified component,tea polysaccharides,,antioxidant,oxidative stress or antioxidant-status outcome,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,needs manual extraction,,,oxidative stress phenotype,"Substituting ethoxyquin with tea polyphenols and propyl gallate enhanced feed oxidative stability, broiler hepatic antioxidant capacity and gut health.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_39391512_AUTO1,PMID_39391512,unspecified tea,tea extract,mixed polyphenols,,neuroprotection,cognition or neural-protection-related outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,cognition or neural phenotype,Food systems for long-term spaceflight: Understanding the role of non-nutrient polyphenols in astronauts' health.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=neuroprotection.
PMID_39350601_AUTO1,PMID_39350601,green tea,purified component,catechins,,anti-obesity,obesity-related phenotype,meta-analysis,evidence_synthesis,human randomized trials,needs manual extraction,mixed,,,,,needs manual extraction,,,obesity-related phenotype,Does green tea catechin enhance weight-loss effect of exercise training in overweight and obese individuals? a systematic review and meta-analysis of randomized trials.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
PMID_39339787_AUTO1,PMID_39339787,green tea,fermented beverage,multiple component groups,,gut microbiota modulation,gut microbiota modulation,randomized controlled trial,human_interventional,human trial participants,needs manual extraction,positive,fermentation/oxidation,,,,inflammation-related mechanism,taxa as reported,,microbiota-related host phenotype,Green Tea Kombucha Impacts Inflammation and Salivary Microbiota in Individuals with Excess Body Weight: A Randomized Controlled Trial.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_39339787_AUTO2,PMID_39339787,green tea,fermented beverage,multiple component groups,,anti-inflammatory,inflammation-related outcome,randomized controlled trial,human_interventional,human trial participants,needs manual extraction,positive,fermentation/oxidation,,,,inflammation-related mechanism,taxa as reported,,inflammation phenotype,Green Tea Kombucha Impacts Inflammation and Salivary Microbiota in Individuals with Excess Body Weight: A Randomized Controlled Trial.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_39274868_AUTO1,PMID_39274868,unspecified tea,tea infusion,multiple component groups,,gut microbiota modulation,gut microbiota modulation,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,microbiota-associated mechanism,taxa as reported,,microbiota-related host phenotype,Effects of Differently Processed Tea on the Gut Microbiota,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_39256541_AUTO1,PMID_39256541,unspecified tea,tea infusion,multiple component groups,,anti-obesity,obesity-related phenotype,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,obesity-related phenotype,"Prevalence and determinants of obesity and its association with upper gastrointestinal diseases in people aged 40-69 years in Yangzhong, southeast China.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
PMID_39255891_AUTO1,PMID_39255891,unspecified tea,purified component,tea polysaccharides,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,,,,,microbiota-associated mechanism,taxa as reported,,microbiota-related host phenotype,Tea (Camellia sinensis L.) flower polysaccharide attenuates metabolic syndrome in high-fat diet induced mice in association with modulation of gut microbiota,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_39255891_AUTO2,PMID_39255891,unspecified tea,purified component,tea polysaccharides,,metabolic improvement,metabolic syndrome-related improvement,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,,,,,microbiota-associated mechanism,taxa as reported,,metabolic syndrome phenotype,Tea (Camellia sinensis L.) flower polysaccharide attenuates metabolic syndrome in high-fat diet induced mice in association with modulation of gut microbiota,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=metabolic improvement.
PMID_39222688_AUTO1,PMID_39222688,unspecified tea,purified component,theaflavins,,anti-inflammatory,inflammation-related outcome,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,inflammation phenotype,"Flavonoid intakes, chronic obstructive pulmonary disease, adult asthma, and lung function: a cohort study in the UK Biobank.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_39153277_AUTO1,PMID_39153277,unspecified tea,purified component,tea polysaccharides,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,,,,,microbiota-associated mechanism; bile-acid-associated mechanism,taxa as reported,bile-acid-related metabolites,microbiota-related host phenotype,Yellow tea polysaccharides protect against non-alcoholic fatty liver disease via regulation of gut microbiota and bile acid metabolism in mice,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_39153277_AUTO2,PMID_39153277,unspecified tea,purified component,tea polysaccharides,,metabolic improvement,metabolic improvement,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,,,,,microbiota-associated mechanism; bile-acid-associated mechanism,taxa as reported,bile-acid-related metabolites,metabolic phenotype,Yellow tea polysaccharides protect against non-alcoholic fatty liver disease via regulation of gut microbiota and bile acid metabolism in mice,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=metabolic improvement.
PMID_39153160_AUTO1,PMID_39153160,unspecified tea,tea extract,whole extract,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,other extraction,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,Blended Tea Ameliorates T2DM via Modulation of Gut Microflora.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
