paper_id,source_db,title,authors,journal,year,doi,pmid,study_type,tea_type,material_form,component_group,activity_category,processing_present,extraction_present,microbiome_present,include_status,exclusion_reason,notes
PMID_40241697,PubMed,Preparation of polysaccharide-based films synergistically reinforced by tea polyphenols and graphene oxide.,Li Z; Khan MR; Ahmad N; Zhang W; Goksen G,Food chemistry: X,2025,10.1016/j.fochx.2025.102414,40241697,animal study,unspecified tea,purified component,tea polysaccharides,antioxidant,no,no,no,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_40228342,PubMed,Tea polyphenol EGCG enhances the improvements of calorie restriction on hepatic steatosis and obesity while reducing its adverse outcomes in obese rats.,Wu G; Wang M; Du Z; Li Z; Han T; Xie Z; Gu W,Phytomedicine : international journal of phytotherapy and phytopharmacology,2025,10.1016/j.phymed.2025.156744,40228342,animal study,unspecified tea,purified component,catechins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_40215650,PubMed,Metal ion coordinated tea polyphenol nanocoating for enhanced probiotic therapy in inflammatory bowel disease.,Gao L; Liu Y; Ye L; Liang S; Lin J; Zeng J; Lei L; Huang Q; Wan Y; Zhang B,Biomaterials,2025,10.1016/j.biomaterials.2025.123323,40215650,animal study,unspecified tea,purified component,catechins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_40192349,PubMed,Tea Consumption and Type 2 Diabetes: Findings from the Prospective UK Biobank Cohort Study.,Gan L; Zheng D; Zhao B; Yu K; Guo K; Hu G; Fang F; Zhou Z; Albanes D; Huang J,Journal of the American Nutrition Association,2025,10.1080/27697061.2025.2475894,40192349,cohort study,unspecified tea,tea infusion,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40164251,PubMed,Structure changes of starch complexed with green tea catechin or lemon peel caffeic acid under thermomechanical-assist low moisture and their prebiotics during in vitro digestion and fermentation.,He H; Liu F; Yang L; Fan H; Wan H,International journal of biological macromolecules,2025,10.1016/j.ijbiomac.2025.142676,40164251,animal study,green tea,purified component,catechins,gut microbiota modulation,yes,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_40160899,PubMed,Effects of green tea supplementation on antioxidant status and inflammatory markers in adults: a grade-assessed systematic review and dose-response meta-analysis of randomised controlled trials,Asbaghi O et al.,British Journal of Nutrition,2025,10.1017/S0007114525000414,40160899,meta-analysis,green tea,tea extract,mixed polyphenols,antioxidant,no,yes,no,include,,Human antioxidant/inflammation evidence; matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40157008,PubMed,Apparently healthy young black adults report lower total fluid intake and exhibit higher plasma copeptin than young White adults.,Stute NL; Linder BA; Sanchez SO; Vondrasek JD; Cross B; Tharpe MA; Hutchison ZJ; Pangelinan M; Muñoz CX; Grosicki GJ; Fuller-Rowell T; Robinson AT,"Nutrition research (New York, N.Y.)",2025,10.1016/j.nutres.2025.02.007,40157008,cohort study,unspecified tea,tea infusion,multiple component groups,other,no,no,no,maybe,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40147275,PubMed,Characterization of physicochemical properties of different epigallocatechin-3-gallate nanoparticles and their effect on bioavailability.,Cui L; Liu B; Ling Z; Liu K; Tan S; Gong Z; Xiao W,Food chemistry,2025,10.1016/j.foodchem.2025.143935,40147275,animal study,green tea,purified component,catechins,antioxidant,no,no,no,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_40134056,PubMed,"Mulberry leaves and water chestnut tea reduces postprandial blood glucose in borderline diabetic Japanese: A randomized, double-blind, placebo-controlled crossover study.",Yasuda M; Yasutake K; Yoshinaga I; Nakashima K; Saiki M; Takeyama-Mitsuta A; Doi T,Asia Pacific journal of clinical nutrition,2025,10.6133/apjcn.202504_34(2).0004,40134056,randomized controlled trial,unspecified tea,purified component,mixed polyphenols,metabolic improvement,yes,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40126033,PubMed,Impact of flavan-3-ols on blood pressure and endothelial function in diverse populations: a systematic review and meta-analysis of randomized controlled trials.,Lagou V; Greyling A; Ferruzzi MG; Skene SS; Dubost J; Demirkan A; Prokopenko I; Shlisky J; Rodriguez-Mateos A; Heiss C,European journal of preventive cardiology,2025,10.1093/eurjpc/zwaf173,40126033,meta-analysis,unspecified tea,tea extract,catechins,cardiovascular protection,no,yes,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40122029,PubMed,Development and Validation of the PREVESMED Questionnaire: A Comprehensive Tool for Assessing Adherence to a Mediterranean Lifestyle.,Di Lorenzo G; Buonerba C; Baio R; Monteleone E; Passaro F; Tufano A; Montanaro V; Riccio V; Gallo I; Cappuccio F; Strianese O; Zarrella R; Buonocore A; Monaco F; Verde A; Riccio G; Izzo V; Fortino F; Costabile F; Scafuri L,Complementary medicine research,2025,10.1159/000543959,40122029,cohort study,unspecified tea,tea infusion,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40121496,PubMed,The mediating roles of anthropo-metabolic biomarkers on the association between beverage consumption and breast cancer risk.,Lin X; Liang B; Lam TH; Cheng KK; Zhang W; Xu L,Nutrition journal,2025,10.1186/s12937-025-01110-y,40121496,cohort study,unspecified tea,tea infusion,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40101818,PubMed,Extraction of lignin from sustainable lignocellulosic food waste resources using a green deep eutectic solvent system and its property characterization.,Ghosh S; Pramanik K,International journal of biological macromolecules,2025,10.1016/j.ijbiomac.2025.142094,40101818,animal study,unspecified tea,tea extract,whole extract,antioxidant,no,yes,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40077632,PubMed,"Effectiveness of Herbal Medicines with Anti-Inflammatory, Antimicrobial, and Antioxidant Properties in Improving Oral Health and Treating Gingivitis and Periodontitis: A Systematic Review.",Malcangi G; Inchingolo AM; Casamassima L; Trilli I; Ferrante L; Inchingolo F; Palermo A; Inchingolo AD; Dipalma G,Nutrients,2025,10.3390/nu17050762,40077632,systematic review,unspecified tea,tea extract,whole extract,anti-inflammatory,no,yes,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40027965,PubMed,Novel association between chronic obstructive pulmonary disease and osteoporosis: A prospective cross-sectional study.,Gao R; Zeng JK; Yang K; Wang P; Zhou S,World journal of orthopedics,2025,10.5312/wjo.v16.i2.102101,40027965,animal study,unspecified tea,unspecified material,multiple component groups,anti-inflammatory,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40020803,PubMed,Pectin as the carrier for the spray drying of green tea extracts: Tailoring microencapsulation to obtain a prospective nutraceutical.,Žugić A; Krgović N; Mudrić J; Kostov MT; Tomović M; Medarević D; Nešić I; Tadić V,International journal of biological macromolecules,2025,10.1016/j.ijbiomac.2025.141514,40020803,animal study,green tea,tea extract,caffeine,antioxidant,yes,yes,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40020787,PubMed,Improvement of chronic metabolic inflammation and regulation of gut homeostasis: Tea as a potential therapy.,Yu S; Zhu X; Zhao X; Li Y; Niu X; Chen Y; Ying J,Pharmacology & therapeutics,2025,10.1016/j.pharmthera.2025.108828,40020787,systematic review,unspecified tea,purified component,tea polysaccharides,gut microbiota modulation,yes,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_40002949,PubMed,"The Effects of Tea Polyphenols in Feed on the Immunity, Antioxidant Capacity, and Gut Microbiota of Weaned Goat Kids.",Xiao Y; Chen L; Xu Y; He X; Gan S; Yin F,Animals : an open access journal from MDPI,2025,10.3390/ani15040467,40002949,unspecified,unspecified tea,purified component,mixed polyphenols,gut microbiota modulation,no,no,yes,maybe,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_40001172,PubMed,Tea and coffee consumption and the 15-Year risk of cardiovascular events: the Isfahan cohort study (ICS).,Amani-Beni R; Sadeghi M; Nouri F; Darouei B; Mohammadifard N; Boshtam M; Hosseinkhani R; Sarrafzadegan N,Nutrition journal,2025,10.1186/s12937-025-01093-w,40001172,cohort study,unspecified tea,tea infusion,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39997764,PubMed,Green Tea with Rhubarb Root Reduces Plasma Lipids While Preserving Gut Microbial Stability in a Healthy Human Cohort.,Lloyd AJ; Martinez-Martin MJP; Warren-Walker A; Hitchings MD; Moron-Garcia OM; Watson A; Villarreal-Ramos B; Lyons L; Wilson T; Allison G; Beckmann M,Metabolites,2025,10.3390/metabo15020139,39997764,cohort study,green tea,tea infusion,multiple component groups,gut microbiota modulation,no,no,yes,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39976450,PubMed,Catechins in cancer therapy: integrating traditional and complementary approaches.,Dwivedi R; Bala R; Singh S; Sindhu RK,Journal of complementary & integrative medicine,2025,10.1515/jcim-2024-0472,39976450,systematic review,unspecified tea,purified component,catechins,anti-inflammatory,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_39967149,PubMed,"Research advancements on theaflavins: Isolation, purification, synthesis, gut microbiota interactions, and applications potentials.",Dong S; Wu S; Hao F; Wu J; Liao Z; Zhong Q; Zhong R; Fang X,"Food research international (Ottawa, Ont.)",2025,10.1016/j.foodres.2025.115692,39967149,systematic review,unspecified tea,purified component,theaflavins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39954639,PubMed,"Effect of different zein/tea polyphenol/apple pectin coating on nutritional, physicochemical properties of fresh walnut kernel preservation.",Li W; Qin Y; Zhang B; Zhang W; Yao D; Zeng C; Ning D; Zhuang Y; Li L; Huang R,Food chemistry,2025,10.1016/j.foodchem.2025.143230,39954639,unspecified,unspecified tea,purified component,mixed polyphenols,antioxidant,no,no,no,maybe,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39949547,PubMed,"Sex differences in the associations of water, coffee and tea consumption with cardiovascular diseases: a prospective cohort study.",Ke D; Wang Y; Hou Y; Shao W; Ke J; Zhang X; Yang H; He Z; Lu Z,Frontiers in nutrition,2025,10.3389/fnut.2025.1530908,39949547,cohort study,unspecified tea,tea infusion,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39948758,PubMed,Differences in anti-obesity effects between raw and ripened Pu-erh tea polyphenols: impact on gut microbiota enterotypes.,Ning Z; Pan W; Huang Y; Zhang N; Zheng B; Zhang X; Xiao M; Yang Y; Ye J,Journal of the science of food and agriculture,2025,10.1002/jsfa.14157,39948758,animal study,dark tea,purified component,mixed polyphenols,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39943157,PubMed,Tea Polyphenol Protects the Immune Barrier and Inhibits TLR2/NF-κB/MLCK Signal Activation to Prevent Inflammatory Injury in the Intestines of Common Carp (Cyprinus carpio L.).,Qian M; Yang J; Xue Y; Wu J; Li Z; Luo J; Zhao B; Gao X,Animals : an open access journal from MDPI,2025,10.3390/ani15030387,39943157,in vitro,unspecified tea,tea extract,tea polysaccharides,other,no,yes,no,maybe,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39942757,PubMed,"Epigallocatechin Gallate (EGCG): Pharmacological Properties, Biological Activities and Therapeutic Potential.",Capasso L; De Masi L; Sirignano C; Maresca V; Basile A; Nebbioso A; Rigano D; Bontempo P,"Molecules (Basel, Switzerland)",2025,10.3390/molecules30030654,39942757,systematic review,green tea,purified component,catechins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39940310,PubMed,Evaluating Bioactive-Substance-Based Interventions for Adults with MASLD: Results from a Systematic Scoping Review.,Handu D; Stote K; Piemonte T,Nutrients,2025,10.3390/nu17030453,39940310,systematic review,green tea,tea leaf,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39920567,PubMed,Bioavailability of Tea Polyphenols: A Key Factor in Understanding Their Mechanisms of Action In Vivo and Health Effects,Yang M et al.,Journal of Agricultural and Food Chemistry,2025,10.1021/acs.jafc.4c09205,39920567,systematic review,unspecified tea,purified component,mixed polyphenols,other,no,no,yes,include,,Interpretation review; matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39914738,PubMed,Rates of long-term risk of revision and complications in total elbow arthroplasty in patients with rheumatoid arthritis: a propensity score-matched analysis.,Kishan A; Kubsad S; DePalo J; Fox HM; Nguyen DM,Journal of shoulder and elbow surgery,2025,10.1016/j.jse.2024.12.032,39914738,cohort study,unspecified tea,unspecified material,multiple component groups,anti-inflammatory,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39900709,PubMed,Forsythia suspensa leaf fermented tea extracts attenuated oxidative stress in mice via the Ref-1/HIF-1α signal pathway and modulation of gut microbiota.,Li L; Zhao Y; Ding Y; Guo L; Dai R; Chen A; Duan G,Scientific reports,2025,10.1038/s41598-025-87182-6,39900709,animal study,fermented tea,tea extract,whole extract,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39849851,PubMed,Associations between inflammation-related dietary patterns and obesity: a cohort study among Tibetan adults.,Sun X; Jian W; Tang X; Li R; Zhang B; Chen Y; Wang H; Zhao L; Zhang Y; Tanisawa K; Shi Z; Wang Y; Peng W,The British journal of nutrition,2025,10.1017/S0007114524003337,39849851,cohort study,unspecified tea,tea extract,whole extract,anti-obesity,no,yes,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39849318,PubMed,Catechin-Based Polyphenol Nanoparticles Ameliorated Ferroptosis to Alleviate Brain Injury after Intracerebral Hemorrhage.,Zeng Y; Liu J; Kong Z; Han G; Xiong Y; Luo T; Chu L; Zhang P; Ma D; Lan J; Liu G; Liu J; Zhang J; Tan Y,ACS applied materials & interfaces,2025,10.1021/acsami.4c19513,39849318,animal study,unspecified tea,purified component,catechins,neuroprotection,no,no,no,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39831602,PubMed,Associations of Tea Consumption With the Risk of All-Cause and Cause-Specific Mortality Among Adults With Type 2 Diabetes: A Prospective Cohort Study in China.,Wang L; Fan X; Su J; Qin Y; Sun Z; Lu Y; Gu S; Shen C; Zhou J; Yu H; Wu M,Journal of diabetes,2025,10.1111/1753-0407.70040,39831602,cohort study,unspecified tea,tea infusion,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39807528,PubMed,"A review on the effects of flavan-3-ols, their metabolites, and their dietary sources on gut barrier integrity.",Dobani S; Kirsty Pourshahidi L; Ternan NG; McDougall GJ; Pereira-Caro G; Bresciani L; Mena P; Almutairi TM; Crozier A; Tuohy KM; Del Rio D; Gill CIR,Food & function,2025,10.1039/d4fo04721d,39807528,systematic review,unspecified tea,purified component,catechins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39806767,PubMed,Association of tea consumption with all-cause/cardiovascular disease mortality in the chronic kidney disease population: an assessment of participation in the national cohort.,Li J; Chen XL; Ou-Yang XL; Zhang XJ; Li Y; Sun SN; Wang LJ; Yang ZQ; Ni SH; Lu L,Renal failure,2025,10.1080/0886022X.2025.2449578,39806767,cohort study,green tea,tea infusion,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39757367,PubMed,Orientin: a natural glycoside with versatile pharmacological activities.,Raza Ishaq A; A S El-Nashar H; M Al-Qaaneh A; Asfandyar; Bashir A; Younis T,Natural product research,2025,10.1080/14786419.2024.2436119,39757367,systematic review,unspecified tea,unspecified material,multiple component groups,neuroprotection,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_39745600,PubMed,Nongenetic risk factors for thyroid cancer: an umbrella review of evidence.,Peng G; Pan X; Ye Z; Yi X; Xie Q; Zhang X; Tong N,Endocrine,2025,10.1007/s12020-024-04155-x,39745600,meta-analysis,unspecified tea,tea extract,whole extract,other,no,yes,no,maybe,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39732435,PubMed,Regular Consumption of Black Tea Kombucha Modulates the Gut Microbiota in Individuals with and without Obesity,Costa MAC et al.,Journal of Nutrition,2025,10.1016/j.tjnut.2024.12.013,39732435,randomized controlled trial,black tea,fermented beverage,whole extract,gut microbiota modulation,yes,no,yes,include,,Human microbiome intervention
PMID_39706596,PubMed,Association between caffeine intake and fat free mass index: a retrospective cohort study.,Tian YL; Liu X; Yang MY; Wu YH; Yin FQ; Zhang ZT; Zhang C,Journal of the International Society of Sports Nutrition,2025,10.1080/15502783.2024.2445607,39706596,randomized controlled trial,unspecified tea,tea infusion,caffeine,other,no,no,no,maybe,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39686858,PubMed,Clinical and Biochemical Efficacies of Green and White Tea Extract Mouthwashes in the Management of Plaque-Induced Gingivitis.,Kose O; Sarac Gul Y; Altin A; Bostan SA; Faiz O; Akyildiz K; Yilmaz A,International journal of dental hygiene,2025,10.1111/idh.12890,39686858,randomized controlled trial,green tea,tea extract,whole extract,anti-inflammatory,no,yes,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39632169,PubMed,Liubao insect tea polyphenols ameliorate DSS-induced experimental colitis by protecting intestinal barrier and regulating intestinal microbiota.,Feng X; Chen Y; Luo L; Fang Z; Ma S; Li Z; Huang J; Pan Y; Lv H; Gong S; Zheng X; Fan F; Chen P; Zhu J; Chu Q,Food chemistry,2025,10.1016/j.foodchem.2024.142156,39632169,animal study,unspecified tea,tea extract,mixed polyphenols,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39571724,PubMed,"Dietary Pattern, Sputum DNA Methylation, and Lung Health: An Epidemiological Study in People Who Ever Smoked.",Feng Y; Kang H; Sood A; Guest DD; Fung TT; Rowe CL; Picchi MA; Pankratz VS; Belinsky SA; Leng S,Chest,2025,10.1016/j.chest.2024.11.007,39571724,cohort study,unspecified tea,tea infusion,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39571432,PubMed,"Theaflavin-3,3'-digallate (TF3) attenuated constipation by promoting gastrointestinal motility and modulating the gut microbiota: A comparative study of TF3 and the anti-constipation drug mosapride in mice.",Wu T; Yang M; Jin L; Yu H; Huang H; Wu Y; Li B; Tu Y; Wan X; Liu J,Food chemistry,2025,10.1016/j.foodchem.2024.142048,39571432,animal study,black tea,purified component,theaflavins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39566179,PubMed,Development of a CVD mortality risk score using nutritional predictors: A risk prediction model in the Golestan Cohort Study.,Jabbari M; Barati M; Kalhori A; Eini-Zinab H; Zayeri F; Poustchi H; Pourshams A; Hekmatdoost A; Malekzadeh R,"Nutrition, metabolism, and cardiovascular diseases : NMCD",2025,10.1016/j.numecd.2024.10.008,39566179,cohort study,unspecified tea,unspecified material,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39522375,PubMed,Liubao tea extract restrains obesity-related hyperlipidemia via regulation of AMPK/p38/NF-κB pathway and intestinal microbiota.,Feng X; Qin Y; Ma S; Ming S; Weng Z; Xuan Y; Gong S; Fan F; Chen P; Chu Q; Li Z,Food chemistry,2025,10.1016/j.foodchem.2024.141910,39522375,animal study,dark tea,tea extract,whole extract,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39340256,PubMed,"Fructose intake, endogenous biomarkers and latent metabolic construct in adolescents: Exploring path associations and mediating effects.",Wu PW; Chin YT; Lin WT; Tsai S; Lee CY; Tsai WC; Seal DW; Lee CH,Pediatric obesity,2025,10.1111/ijpo.13176,39340256,cohort study,unspecified tea,tea infusion,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39287934,PubMed,"Habitual Coffee, Tea, and Caffeine Consumption, Circulating Metabolites, and the Risk of Cardiometabolic Multimorbidity.",Lu X; Zhu X; Li G; Wu L; Shao L; Fan Y; Pan CW; Wu Y; Borné Y; Ke C,The Journal of clinical endocrinology and metabolism,2025,10.1210/clinem/dgae552,39287934,cohort study,unspecified tea,tea infusion,caffeine,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39256061,PubMed,"Efficacy of jing Si herbal tea in functional dyspepsia: A double-blind, randomized, placebo-controlled study.",Liu CH; Tu FC; Wong MW; Hung JS; Yi CH; Liu TT; Lei WY; Chen CL,Journal of the Formosan Medical Association = Taiwan yi zhi,2025,10.1016/j.jfma.2024.09.008,39256061,randomized controlled trial,unspecified tea,unspecified material,multiple component groups,gut microbiota modulation,no,no,yes,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39115505,PubMed,Integrative Effects of Transcutaneous Electrical Acustimulation and Autonomic-Endocrine Mechanisms on Postprocedural Recovery in Patients With Endoscopic Retrograde Cholangio-Pancreatography.,Shen Q; Zhu YW; Xu WH; Tang MY; Xie HJ; Chen JDZ; Wu GJ,Neuromodulation : journal of the International Neuromodulation Society,2025,10.1016/j.neurom.2024.06.503,39115505,randomized controlled trial,unspecified tea,unspecified material,multiple component groups,anti-inflammatory,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39096274,PubMed,Magnesium-rich diet score is inversely associated with incident cardiovascular disease: the Atherosclerosis Risk in Communities (ARIC) study.,Copp KL; Steffen LM; Yi SY; Lutsey PL; Rebholz CM; Rooney MR,European journal of preventive cardiology,2025,10.1093/eurjpc/zwae251,39096274,unspecified,unspecified tea,unspecified material,multiple component groups,cardiovascular protection,no,no,no,maybe,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39096025,PubMed,"Advances in metabolism pathways of theaflavins: digestion, absorption, distribution and degradation.",Li M; Li W; Dong Y; Zhan C; Tao T; Kang M; Zhang C; Liu Z,Critical reviews in food science and nutrition,2025,10.1080/10408398.2024.2384647,39096025,systematic review,black tea,purified component,theaflavins,metabolic improvement,no,no,no,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39092514,PubMed,Polyphenols: potent protectors against chronic diseases.,Shanmugam G,Natural product research,2025,10.1080/14786419.2024.2386402,39092514,systematic review,unspecified tea,purified component,mixed polyphenols,gut microbiota modulation,no,no,yes,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_38764154,PubMed,"Salivary levels of catalase, total antioxidant capacity and interleukin-1β and oral health-related quality of life after matcha and green tea consumption for patients with gingivitis: A randomized clinical trial.",Abdul-Wahab HY; Salah R; Abdulbaqi HR,International journal of dental hygiene,2025,10.1111/idh.12820,38764154,randomized controlled trial,green tea,tea infusion,multiple component groups,antioxidant,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_38520117,PubMed,"EGCG-based nanoparticles: synthesis, properties, and applications.",Peng X; McClements DJ; Liu X; Liu F,Critical reviews in food science and nutrition,2025,10.1080/10408398.2024.2328184,38520117,systematic review,unspecified tea,purified component,catechins,anti-obesity,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40635852,PubMed,New approaches to the treatment of metabolic dysfunction-associated steatotic liver with natural products.,Yadav P; Quadri K; Kadian R; Waziri A; Agrawal P; Alam MS,iLIVER,2024,10.1016/j.iliver.2024.100131,40635852,systematic review,green tea,purified component,mixed polyphenols,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_40385595,PubMed,Antiaging synergistic effect in noninvasive transdermal delivery of peptide loaded liposomes by low energy/frequency radiofrequency.,Xiang N; Huang Z; Zhang C; Huang J; Wang Z; Zhang J; Wu C; Peng W; Zhang J,International journal of pharmaceutics: X,2024,10.1016/j.ijpx.2024.100289,40385595,animal study,unspecified tea,unspecified material,multiple component groups,other,no,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39765834,PubMed,Green Tea Catechins and Skin Health.,Zheng XQ; Zhang XH; Gao HQ; Huang LY; Ye JJ; Ye JH; Lu JL; Ma SC; Liang YR,"Antioxidants (Basel, Switzerland)",2024,10.3390/antiox13121506,39765834,systematic review,green tea,purified component,catechins,anti-inflammatory,no,no,no,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39643357,PubMed,Jianghua Kucha black tea containing theacrine attenuates depression-like behavior in CUMS mice by regulating gut microbiota-brain neurochemicals and cytokines.,Jia W; Ma Q; Xing R; Yang X; Liu D; Zeng H; Liu Z; Liu S; Xu W; Liu Z; Wu W,"Food research international (Ottawa, Ont.)",2024,10.1016/j.foodres.2024.115306,39643357,animal study,black tea,purified component,theaflavins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39619950,PubMed,Anti-inflammatory effects of kawakawa (Piper excelsum): An integrative mRNA-miRNA approach.,Tautuiaki S; Gojer J; Jayaprakash R; Sharma P; Pook C; Foster M; Miles-Chan J; Mithen R; Ramzan F,Food science & nutrition,2024,10.1002/fsn3.4450,39619950,randomized controlled trial,unspecified tea,unspecified material,multiple component groups,anti-inflammatory,no,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39606571,PubMed,Global hotspots and trends in tea anti-obesity research: a bibliometric analysis from 2004 to 2024.,Liu S; Fan B; Li X; Sun G,Frontiers in nutrition,2024,10.3389/fnut.2024.1496582,39606571,systematic review,unspecified tea,unspecified material,multiple component groups,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39574401,PubMed,Tea Polyphenols Reduced Obesity by Modulating Gut Microbiota-SCFAs-Barrier and Inflammation in High-Fat Diet-Induced Mice,Tian B et al.,Molecular Nutrition and Food Research,2024,10.1002/mnfr.202400685,39574401,animal study,unspecified tea,purified component,mixed polyphenols,anti-obesity,no,no,yes,include,,Mechanistic obesity/microbiota paper; matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39517154,PubMed,Longitudinal Analysis of Sweet Taste Preference Through Genetic and Phenotypic Data Integration.,Bae JH; Kang H,"Foods (Basel, Switzerland)",2024,10.3390/foods13213370,39517154,cohort study,unspecified tea,tea infusion,multiple component groups,anti-obesity,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39503925,PubMed,Influence of consuming coffee and other beverages in adolescence on risk of type 2 diabetes in adulthood.,Alperet DJ; Wang X; Zhu L; Dhana K; Chavarro JE; Haines J; Hu FB; Willett WC; Sun Q,European journal of epidemiology,2024,10.1007/s10654-024-01165-x,39503925,cohort study,unspecified tea,tea infusion,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39479919,PubMed,Inhibitory effect of tea flower polysaccharides on oxidative stress and microglial oxidative damage in aging mice by regulating gut microbiota,Cai Y et al.,Food & Function,2024,10.1039/d4fo03484h,39479919,animal study,unspecified tea,purified component,tea polysaccharides,antioxidant,no,no,yes,include,,Oxidative stress + microbiota paper
PMID_39452088,PubMed,Harnessing the Power of Fermented Tea to Improve Gut Microbiota and Combat Obesity Epidemic,Zhang R et al.,Biology,2024,10.3390/biology13100779,39452088,systematic review,dark/post-fermented tea,fermented beverage,mixed polyphenols,anti-obesity,yes,no,yes,include,,Fermented tea review
