record_id,paper_id,tea_type,material_form,component_group,compound_name,activity_category,endpoint_label,study_type,evidence_level,model_system,dose_exposure,effect_direction,processing_step,extraction_method,cultivar,origin,mechanism_label,microbiota_taxon,microbial_metabolite,host_phenotype,claim_text_raw,confidence_score,annotator_id,adjudication_status,notes
PMID_39574401_GLM1,PMID_39574401,unspecified tea,purified component,mixed polyphenols,,anti-obesity,obesity-related phenotype,animal study,preclinical_in_vivo,mouse model,,negative,,,,,microbiota-associated mechanism; SCFA-associated mechanism; barrier-related mechanism,Blautia; Faecalibaculum; Colidextribacter,SCFAs,weight gain; liver and adipose tissue accumulation; lipid accumulation genes,"TP supplementation effectively attenuates HFD-induced weight gain, liver and adipose tissue accumulation, while also improving liver fat content.",0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_39574401_GLM2,PMID_39574401,unspecified tea,purified component,mixed polyphenols,,gut microbiota modulation,gut microbiota composition,animal study,preclinical_in_vivo,mouse model,,unclear,,,,,microbiota-associated mechanism,Blautia; Faecalibaculum; Colidextribacter,SCFAs,intestinal barrier integrity,TP increases Blautia and Faecalibaculum while reducing the Colidextribacter and short-chain fatty acids in HFD-induced mice.,0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_39574401_GLM3,PMID_39574401,unspecified tea,purified component,mixed polyphenols,,anti-inflammatory,inflammation-related outcome,animal study,preclinical_in_vivo,mouse model,,negative,,,,,inflammation-related mechanism; barrier-related mechanism,,,intestinal inflammation; intestinal barrier integrity,TP markedly suppresses the expression of inflammatory cytokines and inhibits the activation of TLR4 signaling pathways.,0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_39517154_GLM2,PMID_39517154,unspecified tea,tea infusion,multiple component groups,,anti-obesity,sweet taste preference,cohort study,human_observational,human,,positive,,,,,genetic association,,,taste preference,"Individuals with the rs80115239 (AA) genotype displayed a higher preference for sweet tastes, including chocolate and cake, but a lower preference for physical activity, fruits, and vegetables... linking this genotype to a higher obesity risk.",0.80,glm5_nvidia,llm_title_abstract_annotated,Tea preference is linked to a specific genotype but the direct anti-obesity effect is unclear based on abstract.; Identifies SNP linked to sweet preference and higher obesity risk; distinct from the SNP associated with tea preference.; llm_postprocessed=true
PMID_39503925_GLM1,PMID_39503925,unspecified tea,tea infusion,multiple component groups,,cardiovascular protection,type 2 diabetes incidence,cohort study,evidence_synthesis_nonquantitative,human cohort,,positive,,,,,,,,,"regular soda [HR, 1.37 (1.20 to 1.57); P-trend < 0.0001)] and iced tea [HR, 1.41 (1.21 to 1.65); P-trend < 0.0001)] intake was associated with higher T2DM risk.",0.95,glm5_nvidia,llm_title_abstract_annotated,Adjudication status: llm_title_abstract_annotated. Annotator: glm5_nvidia.; llm_postprocessed=true
PMID_39420779_GLM1,PMID_39420779,green tea,unspecified material,multiple component groups,,anti-inflammatory,high-sensitivity C-reactive protein (hsCRP),cohort study,human_observational,human:clinical,,negative,,,,,,,,inflammation phenotype,"in females... 0.88 (95 % CI 0.82, 0.95) for green tea",0.90,glm5_nvidia,llm_title_abstract_annotated,Association observed in females only.; llm_postprocessed=true
PMID_39405832_GLM1,PMID_39405832,unspecified tea,purified component,tea polysaccharides,,anti-inflammatory,pro-inflammatory cytokines,animal study,preclinical_in_vivo,broiler chicken,,negative,,,,,TLR-4/MyD88/NF-κB pathway inhibition,,,intestinal inflammation,"the combination of tea polyphenols and propyl gallate effectively mitigated the proinflammatory effect of ethoxyquin, as evidenced by reductions in TNF-α, IL-18, and IFN-γ expression.",0.95,glm5_nvidia,llm_title_abstract_annotated,AUTO1 annotated; llm_postprocessed=true
PMID_39405832_GLM2,PMID_39405832,unspecified tea,purified component,tea polysaccharides,,antioxidant,antioxidant enzyme activity,animal study,preclinical_in_vivo,broiler chicken,,positive,,,,,Nrf2/ARE pathway activation,,,oxidative stress,"Both additives effectively reduced malondialdehyde levels in the intestinal mucosa by approximately 50% through the activation of the Nrf2/ARE pathway, as indicated by increased mRNA expression of TXN, CAT, GPX1, and GPX4.",0.95,glm5_nvidia,llm_title_abstract_annotated,AUTO2 annotated; llm_postprocessed=true
PMID_39405832_GLM3,PMID_39405832,unspecified tea,purified component,tea polysaccharides,,other,intestinal barrier integrity,animal study,preclinical_in_vivo,broiler chicken,,positive,,,,,,,,gut health,"The TP group also achieved the lowest serum levels of diamine oxidase activity, D-lactate and lipopolysaccharide contents among all groups.",0.90,glm5_nvidia,llm_title_abstract_annotated,Additional outcome found; llm_postprocessed=true
PMID_39391512_GLM1,PMID_39391512,unspecified tea,tea extract,mixed polyphenols,,neuroprotection,cognitive decline,systematic review,evidence_synthesis_nonquantitative,animal models,,positive,,,,,attenuation of NOX2 and COX2 expression,,,cognitive function,polyphenol dietary interventions have been shown to mitigate radiation-related physiological problems and cognitive decline,0.85,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_39391512_GLM2,PMID_39391512,unspecified tea,tea extract,mixed polyphenols,,other,oxidative stress in kidney and liver,systematic review,evidence_synthesis_nonquantitative,animal models,,positive,,,,,decreasing DNA damage,,,oxidative stress,tea polyphenols have a certain degree of protective effect like... decreasing DNA damage,0.80,glm5_nvidia,llm_title_abstract_annotated,Specific mention of tea polyphenols.; llm_postprocessed=true
PMID_39350601_GLM1,PMID_39350601,green tea,purified component,catechins,,anti-obesity,weight reduction,meta-analysis,evidence_synthesis,human_overweight_obese,,negative,,,,,,,,overweight/obese,"EX+GT versus EX+P had a small and consistent effect on weight [SMD = -0.30, CI: -0.53 to -0.07]",0.95,glm5_nvidia,llm_title_abstract_annotated,"Small additive benefit of green tea over exercise alone.; No benefit observed for triglycerides, LDL, HDL, or total cholesterol.; llm_postprocessed=true"
PMID_39339787_GLM1,PMID_39339787,green tea,fermented beverage,multiple component groups,,gut microbiota modulation,salivary microbiota composition,randomized controlled trial,human_interventional,human overweight individuals,,positive,,,,,microbiota modulation,Bacillota; Bacteroidota,,oral microbiota,"Alpha and beta diversity of salivary microbiota increased in the KG. Moreover, the KG presented lower Bacillota/Bacteroidota ratio.",0.90,glm5_nvidia,llm_title_abstract_annotated,"Refers to salivary microbiota, distinct from gut but fits broader modulation category.; llm_postprocessed=true"
PMID_39339787_GLM2,PMID_39339787,green tea,fermented beverage,multiple component groups,,anti-inflammatory,plasma interleukin levels,randomized controlled trial,human_interventional,human overweight individuals,,positive,,,,,inflammation-related mechanism,,,inflammation phenotype,"Both groups decreased IL-1β and IL-8, but IL-6 increased in the CG compared to the kombucha group.",0.85,glm5_nvidia,llm_title_abstract_annotated,GTK group showed better inflammatory profile regarding IL-6.; llm_postprocessed=true
PMID_39339787_GLM3,PMID_39339787,green tea,fermented beverage,multiple component groups,,other,lipid accumulation product (LAP),randomized controlled trial,human_interventional,human overweight individuals,,negative,,,,,,,,metabolic phenotype,The KG reduced lipid accumulation product (LAP).,0.80,glm5_nvidia,llm_title_abstract_annotated,"Specific reduction in LAP observed in Kombucha group, though weight loss was similar between groups.; llm_postprocessed=true"
PMID_39256541_GLM1,PMID_39256541,unspecified tea,tea infusion,multiple component groups,,anti-obesity,overweight/obesity and central obesity,cohort study,human_observational,human_population,,unclear,,,,,,,,obesity-related phenotype,"Gender, age, smoking, tea consumption, sufficient vegetable, pickled food, spicy food, eating speed, physical activity, family history of cancer, and family history of common chronic disease were associated with overweight /obesity and central obesity.",0.80,glm5_nvidia,llm_title_abstract_annotated,Determinants analysis; direction of effect for tea not explicitly stated in abstract.; llm_postprocessed=true
PMID_39222688_GLM1,PMID_39222688,unspecified tea,purified component,theaflavins,,anti-inflammatory,incident COPD,cohort study,human_observational,human,,negative,,,,,mediation by systemic inflammation,,,respiratory health,"Moderate-to-high flavonoid intakes were associated with a lower risk of COPD... Promoting intakes of healthy flavonoid-rich foods, namely, tea, apples, and berries, may improve respiratory health and lower COPD risk.",0.85,glm5_nvidia,llm_title_abstract_annotated,"Theaflavins + thearubigins specifically associated with lower COPD risk. INFLA score mediated 11-14% of association for some subclasses.; Association observed for flavonoid subclasses generally but not theaflavins for lung function outcome. Abstract mentions oxidative stress, anti-allergic, anti-inflammatory effects.; llm_postprocessed=true"
PMID_39153160_GLM1,PMID_39153160,unspecified tea,tea extract,whole extract,,gut microbiota modulation,gut microbiota composition,animal study,preclinical_in_vivo,mouse model,,positive,,,,,modulation of gut microflora,Bacteroidetes; Firmicutes,,glucose and lipid metabolism,"the abundance of bacteria such as Bacteroidetes and Firmicutes, which aid in the hydrolysis and utilization of carbohydrates, significantly increased",0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_39153160_GLM3,PMID_39153160,unspecified tea,tea extract,whole extract,,gut microbiota modulation,gut microbiota composition,animal study,preclinical_in_vivo,mouse model,,positive,,,,,improvement of core microorganisms involved in energy metabolism,Ruminococcaceae_UCG-005; Butyricimonas; Roseburia; Oscillibacter; [Eubacterium]_nodatum_group; Muribaculaceae; Prevotellaceae UCG 001,,glucose and lipid metabolism,"Certain core microorganisms involved in energy metabolism, including Ruminococcaceae_UCG-005, Butyricimonas, Roseburia, Oscillibacter, [Eubacterium]_nodatum_group, Muribaculaceae, Prevotellaceae UCG 001, were also found to be improved by blended tea extract",0.85,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_39125321_GLM1,PMID_39125321,green tea,tea infusion,multiple component groups,,metabolic improvement,metabolic syndrome prevalence,cohort study,human_observational,human cohort,,unclear,,,,,,,,metabolic syndrome phenotype,"Participants with MetS showed a low calcium intake... and low consumption of dairy products, beverages except for coffee or green tea.",0.90,glm5_nvidia,llm_title_abstract_annotated,Green tea listed as exclusion category for beverage analysis; no specific effect attributed to tea itself.; llm_postprocessed=true
PMID_39050670_GLM1,PMID_39050670,unspecified tea,tea infusion,multiple component groups,,neuroprotection,brain image-derived phenotype,systematic review,evidence_synthesis_nonquantitative,human,,unclear,,,,,,,,brain imaging-derived phenotype,"In terms of lifestyle habits and environmental factors, there were causal relationships between alcohol consumption, tea intake, coffee consumption, smoking, educational attainment, and certain BIDPs.",0.90,glm5_nvidia,llm_title_abstract_annotated,Specific phenotypes and effect direction not detailed in abstract.; llm_postprocessed=true
PMID_39047823_GLM1,PMID_39047823,unspecified tea,tea extract,whole extract,,gut microbiota modulation,improvement of hyperuricemia and intestinal dysfunction,animal study,preclinical_in_vivo,mouse model,,positive,,,,,modulation of gut microbiota-mediated bile acid metabolism,,bile acids,intestinal barrier integrity; uric acid excretion,the tea extract theabrownin (TB) effectively improved Phe-induced hyperuricemia and intestinal dysfunction at a dose of 320 mg/kg bw per day.,0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_39047823_GLM2,PMID_39047823,unspecified tea,tea extract,whole extract,,gut microbiota modulation,intestinal barrier damage mediation,animal study,preclinical_in_vivo,mouse model,,negative,,,,,imbalance in bile acid metabolism derived from gut microbiota,,bile acids,intestinal barrier damage; dysfunction of intestinal UA excretion,an imbalance in bile acid metabolism derived from gut microbiota might mediate the intestinal barrier damage.,0.90,glm5_nvidia,llm_title_abstract_annotated,Context for the protective role of theabrownin.; llm_postprocessed=true
PMID_39033639_GLM1,PMID_39033639,green tea,tea extract,catechins,,other,lifespan extension,unspecified,significant,C. elegans,,positive,,,,,multi-target pathways; gut microbiome modulation,,short-chain fatty acids,stress resistance; ROS accumulation; fat content,"Green tea hot water extracts and ETCs improved healthspan by enhancing stress resistance and reducing ROS accumulation. ETCs modulated gut microbial homeostasis, increased the content of short-chain fatty acids, and reduced fat content.",0.95,glm5_nvidia,llm_title_abstract_annotated,CFs identified as strongest anti-aging ETCs with 73% lifespan extension.; llm_postprocessed=true
PMID_39014963_GLM1,PMID_39014963,unspecified tea,tea extract,whole extract,,cardiovascular protection,blood pressure,randomized controlled trial,human_interventional,human,,positive,,,,,,,,,Both GLE600 and GLE1200 similarly increased systolic and diastolic BP by 4-5 mmHg (p ≤ 0.022).,0.95,glm5_nvidia,llm_title_abstract_annotated,"Acute increase in BP noted as side effect, not therapeutic protection.; Safety outcome regarding cardiac repolarization.; llm_postprocessed=true"
PMID_39014963_GLM3,PMID_39014963,unspecified tea,tea extract,whole extract,,neuroprotection,cognitive performance,randomized controlled trial,human_interventional,human,,positive,,,,,,,,,GLE600 significantly improved total mood disturbance... fatigue-inertia... perceived energy... motor speed... and psychomotor speed relative to PLA.,0.95,glm5_nvidia,llm_title_abstract_annotated,"Improvements in mood, energy, and cognitive speed metrics.; llm_postprocessed=true"
PMID_38936303_GLM2,PMID_38936303,green tea,purified component,catechins,,metabolic improvement,NAFLD pathogenesis,randomized controlled trial,human_interventional,mouse,,unclear,,,,,DPP4 inhibition,,,NAFLD,"EGCG was found to suppress the accumulation of lipids, inhibit inflammation, remediate dysregulated lipid metabolism, and improve the pathogenesis of NAFLD via the inhibition of the expression and activity of DPP4.",0.95,glm5_nvidia,llm_title_abstract_annotated,RCT details minimal in abstract; clinical improvement stated.; High-fat diet induced model.; Mechanistic confirmation in cell lines.; llm_postprocessed=true
PMID_38897845_GLM1,PMID_38897845,unspecified tea,tea infusion,multiple component groups,,other,Major adverse cardiovascular events (MACE),cohort study,human_observational,post-myocardial infarction patients,,unclear,,,,,,,,cardiovascular health,A higher BQI (T3 vs. T1) was associated with lower risk of MACE [HR: 0.73 (0.59-0.90)],0.85,glm5_nvidia,llm_title_abstract_annotated,"Tea is a component of the BQI, but specific independent effects of tea are not isolated in this abstract.; llm_postprocessed=true"
PMID_38878905_GLM1,PMID_38878905,green tea,tea extract,whole extract,,anti-obesity,body weight,meta-analysis,evidence_synthesis,human,,unclear,,,,,,,,obesity,"Our meta-analyses showed that the mean difference in weight reduction between H. sabdariffa and control was - 0.27 kg (95 % confidence interval (CI); - 1.98 to 1.42, I2 = 0.0 %).",0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_38848972_GLM1,PMID_38848972,dark tea,tea extract,catechins,,gut microbiota modulation,hyperlipidemia amelioration,animal study,preclinical_in_vivo,mouse model,,positive,,,,,modulation of GP and BA metabolism,"Lactobacillus, Dubosiella",,"improved glucose and lipid metabolism, reduced hepatic damage","LPT extract ameliorated hyperlipidemia by modulating GP and BA metabolism by regulating Lactobacillus and Dubosiella, thereby alleviating hyperlipidemia.",0.95,glm5_nvidia,llm_title_abstract_annotated,"Key active ingredients identified as ellagic acid, catechin, and naringenin.; llm_postprocessed=true"
PMID_38848972_GLM2,PMID_38848972,dark tea,tea extract,catechins,,other,bile acid metabolism,animal study,preclinical_in_vivo,mouse model,,unclear,,,,,regulation of gene mRNA expression,,,mitigated disturbances of bile acid and glycerophospholipid metabolism,"LPT extract modulated the mRNA expression levels of Fxr, Cyp7a1, Cyp8b1, and Cyp27a1 associated with bile acid (BA) metabolism, mitigated the disturbances of BA and glycerophospholipid (GP) metabolism in hyperlipidemia mice.",0.90,glm5_nvidia,llm_title_abstract_annotated,Mechanism related to gene expression changes in bile acid pathways.; llm_postprocessed=true
PMID_38820660_GLM1,PMID_38820660,unspecified tea,purified component,catechins,,gut microbiota modulation,Attenuation of IBD exacerbation,systematic review,evidence_synthesis_nonquantitative,human (inferred),,unclear,,,,,antibacterial; attenuation of microbial translocation and colonization,oral microorganisms,,Inflammatory bowel disease (IBD),"We investigated the antibacterial properties of EGCG and its potential to attenuate microbial translocation and colonization in the gut, emphasizing its role in attenuating exacerbations of IBD.",0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_38778045_GLM1,PMID_38778045,green tea,tea infusion,multiple component groups,,anti-obesity,Type 2 diabetes incidence,cohort study,human_observational,human,,negative,,,,,lower body fatness and inflammation,,,Type 2 diabetes,Higher intakes of black or green tea... significantly associated with 21%... lower T2D risk.,0.95,glm5_nvidia,llm_title_abstract_annotated,Tea identified as a significant food contributor.; llm_postprocessed=true
PMID_38757229_GLM1,PMID_38757229,green tea,purified component,mixed polyphenols,,anti-obesity,visceral adiposity reduction,randomized controlled trial,human_interventional,human,,negative,,,,,proteome profile alteration,,,visceral adiposity,"After 18 months, proteomics cluster changes presented the strongest correlations with visceral adiposity reduction.",0.90,glm5_nvidia,llm_title_abstract_annotated,Effect observed in green-MED group; significance attributed to diet enrichment with polyphenols.; llm_postprocessed=true
PMID_38757229_GLM2,PMID_38757229,green tea,purified component,mixed polyphenols,,anti-inflammatory,proinflammatory risk protein reduction,randomized controlled trial,human_interventional,human,,negative,,,,,,,,cardiometabolic risk,"green-MED diet leading to more pronounced beneficial changes, largely driven by dominant proinflammatory proteins",0.85,glm5_nvidia,llm_title_abstract_annotated,"Includes IL-1RA, IL-16, IL-18, leptin; comparison vs MED and healthy guidelines.; llm_postprocessed=true"
PMID_38740187_GLM1,PMID_38740187,unspecified tea,purified component,mixed polyphenols,,anti-inflammatory,reduced systemic inflammation,cohort study,human_observational,human,,unclear,,,,,,,,lower CRP and fibrinogen,Linear regressions showed inverse associations between total daily intake and both CRP (β: -0.00702; P < 0.001) and fibrinogen (β: -0.00221; P = 0.038).,0.90,glm5_nvidia,llm_title_abstract_annotated,Association observed for total polyphenol intake.; Specific analysis for tea/co consumption unit.; llm_postprocessed=true
PMID_38695344_GLM1,PMID_38695344,unspecified tea,unspecified material,multiple component groups,,other,moderate-to-severe steatosis,animal study,preclinical_in_vivo,human population,,unclear,,,,,,,,hepatic steatosis,consuming more cups of tea showed inverse associations [with higher risk of moderate-to-severe steatosis for MASLD non-MAFLD patients],0.85,glm5_nvidia,llm_title_abstract_annotated,P for trend = 0.015; llm_postprocessed=true
PMID_38622917_GLM1,PMID_38622917,unspecified tea,purified component,mixed polyphenols,,gut microbiota modulation,memory improvement,animal study,preclinical_in_vivo,rat model,,positive,,,,,gut microbiota-immune-synaptic plasticity axis,gut microbiota,,attenuated neuroinflammation; improved synaptic plasticity,"TP alleviated memory impairments in the aged T2DM rat model... TP 300 mg/kg corrected the gut dysbacteriosis, alleviated intestinal permeability reduction and peripheral/central inflammation, inhibited the TLR4/NF-κB signaling pathway.",0.95,glm5_nvidia,llm_title_abstract_annotated,TP corrected gut dysbiosis and improved memory.; llm_postprocessed=true
PMID_38622917_GLM2,PMID_38622917,unspecified tea,purified component,mixed polyphenols,,gut microbiota modulation,synaptic plasticity,animal study,preclinical_in_vivo,rat model,,positive,,,,,inhibition of hippocampal TLR4/NF-κB signaling,,,"up-regulated SYN, PSD 95, NMDAR1, GluR1 expression","TP improved the synaptic plasticity in the hippocampus of the aged T2DM model rats, whose expressions of SYN, PSD 95, NMDAR1 and GluR1 in hippocampus were significantly up-regulated.",0.90,glm5_nvidia,llm_title_abstract_annotated,Synaptic proteins upregulated.; llm_postprocessed=true
PMID_38622917_GLM3,PMID_38622917,unspecified tea,purified component,mixed polyphenols,,gut microbiota modulation,memory improvement,animal study,preclinical_in_vivo,rat model,,positive,,,,,microbiota transplantation transfer of effect,fecal microbiota from TP-treated rats,,similar changes to TP treatment,"Surprisingly, rats of the FMT group displayed the same changes.",0.90,glm5_nvidia,llm_title_abstract_annotated,FMT validated microbiota-mediated mechanism.; llm_postprocessed=true
PMID_38571923_GLM2,PMID_38571923,unspecified tea,tea infusion,caffeine,,anti-obesity,obesity,systematic review,evidence_synthesis_nonquantitative,human,,positive,,,,,excess energy intake,,,obesity,"High consumption of SSBs has been associated with increased risk of obesity, type 2 diabetes, hypertension, and cardiovascular disease, based on data from RCTs and prospective cohort studies.",0.85,glm5_nvidia,llm_title_abstract_annotated,General health claim for tea; no specific anti-obesity effect mentioned for tea.; Strong association between SSBs and obesity risk.; RCT evidence supports small weight reduction for LNCSBs.; llm_postprocessed=true
PMID_38521977_GLM1,PMID_38521977,unspecified tea,tea infusion,multiple component groups,,cardiovascular protection,all-cause mortality,cohort study,human_observational,human,,negative,,,,,,,,hypertension,Tea consumption (3-4 cups/day) was significantly associated with the lowest risk of all-cause mortality compared with less than one cup/day.,0.95,glm5_nvidia,llm_title_abstract_annotated,Hazard ratio 0.882 (95% CI 0.841-0.924).; безопасности высоких доз по сравнению с кофе.; Substitution analysis finding.; llm_postprocessed=true
PMID_38503153_GLM1,PMID_38503153,green tea,purified component,catechins,,anti-inflammatory,IBD pathology & inflammation markers,meta-analysis,evidence_synthesis,animal,,positive,,,,,regulation of inflammation and oxidative stress,,,inflammatory bowel disease,"EGCG can ameliorate IBD-related pathology in animals, with a reduction in inflammatory and oxidative stress indicators.",0.95,glm5_nvidia,llm_title_abstract_annotated,Based on 19 studies. Oral administration identified as superior route.; Derived from dose-response analysis and machine learning models.; llm_postprocessed=true
PMID_38501370_GLM1,PMID_38501370,unspecified tea,unspecified material,multiple component groups,,gut microbiota modulation,fat-free mass z-score,cohort study,human_observational,preterm infants,,negative,,,,,microbiota-associated mechanism,Streptococcus,,growth and body composition,A higher abundance of Streptococcus was associated with a lower fat-free mass (FFM) z-score at 6 months of CA,0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_38501370_GLM2,PMID_38501370,unspecified tea,unspecified material,multiple component groups,,gut microbiota modulation,percentage body fat z-score,cohort study,human_observational,preterm infants,,negative,,,,,metabolite-associated mechanism,,3'-sialyllactose,growth and body composition,Higher levels of 3'-sialyllactose and 6'-sialyllactose (6'-SL) in feces were correlated with a lower z-score of percentage body fat (PBF),0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_38501370_GLM3,PMID_38501370,unspecified tea,unspecified material,multiple component groups,,gut microbiota modulation,fat-free mass z-score increase,cohort study,human_observational,preterm infants,,positive,,,,,metabolite-associated mechanism,,6'-sialyllactose,growth and body composition,A higher level of 6'-SL in feces was correlated with a greater increase in FFM z-score from TEA to 6 months of CA,0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_38031409_GLM1,PMID_38031409,green tea,tea extract,whole extract,,anti-obesity,body composition markers,meta-analysis,evidence_synthesis,human,,negative,,,,,,,,obesity-related phenotype,"Pooled effect sizes indicated that BM, BFP, BMI and MDA significantly reduced following GTE supplementation.",0.95,glm5_nvidia,llm_title_abstract_annotated,"Significant reductions found in body mass, body fat percentage, and BMI.; llm_postprocessed=true"
PMID_38031409_GLM2,PMID_38031409,green tea,tea extract,whole extract,,antioxidant,oxidative stress markers,meta-analysis,evidence_synthesis,human,,positive,,,,,oxidative-stress-related mechanism,,,oxidative stress phenotype,"GTE supplementation increased adiponectin and TAC... BM, BFP, BMI and MDA significantly reduced.",0.90,glm5_nvidia,llm_title_abstract_annotated,TAC increased and MDA decreased; Adiponectin increased.; llm_postprocessed=true
PMID_37584203_GLM1,PMID_37584203,dark tea,purified component,mixed polyphenols,,gut microbiota modulation,gut microbiota modulation,systematic review,evidence_synthesis_nonquantitative,review of multiple systems,,unclear,,,,,,,,multiple health-promoting benefits,"emphasizing the underlying molecular mechanism, especially the different mechanisms behind the effect of theabrownins-mediated gut microbiota on the host's multiple health-promoting benefits.",0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_37584203_GLM2,PMID_37584203,dark tea,purified component,mixed polyphenols,,other,hypolipidemic effect,systematic review,evidence_synthesis_nonquantitative,review of multiple systems,,negative,,,,,microbial fermentation,,,,it's their substantial generation in microbial fermentation that endows dark tea with much stronger hypolipidemic effect compared with other types of tea.,0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_37584203_GLM3,PMID_37584203,dark tea,purified component,mixed polyphenols,,gut microbiota modulation,health-promoting effects,systematic review,evidence_synthesis_nonquantitative,review synthesis,,unclear,,,,,,,,"modulating lipid metabolism, reducing body weight gain, attenuating diabetes, mitigating NAFLD, scavenging ROS, and preventing tumors","Theabrownins are the main active ingredients in dark tea which brings multiple health-promoting effects in modulating lipid metabolism, reducing body weight gain, attenuating diabetes, mitigating NAFLD, scavenging ROS, and preventing tumors.",0.85,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_37082776_GLM1,PMID_37082776,green tea,tea infusion,multiple component groups,,other,Total Cholesterol (TC) reduction,meta-analysis,evidence_synthesis,human,,negative,,,,,,,,overweight and obese women,"The combined effect size revealed a significant reduction in total cholesterol (TC) (WMD: -4.45 mg/dl, 95% CI: -6.63, -2.27, P<0.001).",0.95,glm5_nvidia,llm_title_abstract_annotated,Effect specific to obese subgroup.; llm_postprocessed=true
PMID_41698016_GLM1,PMID_41698016,green tea,purified component,mixed polyphenols,,anti-inflammatory,thyroid nodule management,systematic review,evidence_synthesis_nonquantitative,human,,unclear,,,,,modulation of inflammation,,,thyroid nodule phenotype,"phytotherapeutic agents (e.g., curcumin, green tea polyphenols)... Mechanisms of action explored include modulation of inflammation",0.80,glm5_nvidia,llm_title_abstract_annotated,Grouped with other phytotherapeutics; specific effect direction inferred from potential therapeutic effects mentioned.; llm_postprocessed=true
PMID_41439563_GLM1,PMID_41439563,unspecified tea,unspecified material,multiple component groups,,anti-inflammatory,acne lesion count reduction,systematic review,evidence_synthesis_nonquantitative,human,,negative,,,,,,,,acne vulgaris,"Some demonstrated antibacterial, anti-inflammatory, or sebum-reducing effects in vitro or clinically.",0.75,glm5_nvidia,llm_title_abstract_annotated,General summary statement for reviewed plants.; llm_postprocessed=true
PMID_41439563_GLM2,PMID_41439563,unspecified tea,unspecified material,multiple component groups,,other,antibacterial effect,systematic review,evidence_synthesis_nonquantitative,in vitro,,unclear,,,,,,Propionibacterium acnes,,,"Some demonstrated antibacterial, anti-inflammatory, or sebum-reducing effects in vitro",0.65,glm5_nvidia,llm_title_abstract_annotated,Implied mechanism for acne treatments.; llm_postprocessed=true
PMID_41435602_GLM1,PMID_41435602,black tea,tea extract,whole extract,,anti-inflammatory,serum IL-6 and TNF-alpha levels,animal study,preclinical_in_vivo,rat model,,negative,,,,,inhibition of NF-kappaB/STAT3 axis,,,hepatic inflammation,"Black tea extract alleviated DEN-induced hepatocyte damage, fibrosis, and inflammation. It reduced serum ALT, AST, ALP, AFP, IL-6, and TNF-α levels...",0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41435602_GLM2,PMID_41435602,black tea,tea extract,whole extract,,antioxidant,"hepatic oxidative stress markers (ROS, MDA, SOD, GSH)",animal study,preclinical_in_vivo,rat model,,positive,,,,,activation of Nrf2/HO-1 pathway,,,hepatic oxidative stress,Black tea extract protects against DEN-induced liver precancerous changes by enhancing antioxidant capacity via the Nrf2/HO-1 pathway...,0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41411000_GLM1,PMID_41411000,unspecified tea,unspecified material,multiple component groups,,anti-inflammatory,INFLA score,cohort study,human_observational,human cohort,,negative,,,,,,,,inflammation phenotype,"Compared to not consuming tea or coffee, low intakes (0.5-2 cups per d) were associated with... lower inflammation",0.90,glm5_nvidia,llm_title_abstract_annotated,Inflammation represented by INFLA score.; llm_postprocessed=true
PMID_41411000_GLM2,PMID_41411000,unspecified tea,unspecified material,multiple component groups,,other,incident COPD,cohort study,human_observational,human cohort,,negative,,,,,,,,respiratory phenotype,"low intakes (0.5-2 cups per d) were associated with... a lower risk of incident COPD [HR (95% CI); tea: 0.87 (0.81, 0.93) and coffee: 0.86 (0.82, 0.92)]",0.90,glm5_nvidia,llm_title_abstract_annotated,"Prospective association.; Measured by FEV1, FVC, and FEV1/FVC. Cross-sectional association.; llm_postprocessed=true"
