paper_id,source_db,title,authors,journal,year,doi,pmid,study_type,tea_type,material_form,component_group,activity_category,processing_present,extraction_present,microbiome_present,include_status,exclusion_reason,notes
PMID_39807528,PubMed,"A review on the effects of flavan-3-ols, their metabolites, and their dietary sources on gut barrier integrity.",Dobani S; Kirsty Pourshahidi L; Ternan NG; McDougall GJ; Pereira-Caro G; Bresciani L; Mena P; Almutairi TM; Crozier A; Tuohy KM; Del Rio D; Gill CIR,Food & function,2025,10.1039/d4fo04721d,39807528,systematic review,unspecified tea,purified component,catechins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch; Systematic review on flavan-3-ols and gut barrier integrity.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39806767,PubMed,Association of tea consumption with all-cause/cardiovascular disease mortality in the chronic kidney disease population: an assessment of participation in the national cohort.,Li J; Chen XL; Ou-Yang XL; Zhang XJ; Li Y; Sun SN; Wang LJ; Yang ZQ; Ni SH; Lu L,Renal failure,2025,10.1080/0886022X.2025.2449578,39806767,cohort study,green tea,tea infusion,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Cohort study analyzing NHANES data on tea consumption and mortality in CKD patients.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39757367,PubMed,Orientin: a natural glycoside with versatile pharmacological activities.,Raza Ishaq A; A S El-Nashar H; M Al-Qaaneh A; Asfandyar; Bashir A; Younis T,Natural product research,2025,10.1080/14786419.2024.2436119,39757367,systematic review,unspecified tea,unspecified material,multiple component groups,neuroprotection,no,no,no,include,,"matched_queries=Q1; abstract_saved_in_raw_batch; Systematic review on orientin, mentions rooibos tea as a natural source.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_39745600,PubMed,Nongenetic risk factors for thyroid cancer: an umbrella review of evidence.,Peng G; Pan X; Ye Z; Yi X; Xie Q; Zhang X; Tong N,Endocrine,2025,10.1007/s12020-024-04155-x,39745600,meta-analysis,unspecified tea,tea extract,whole extract,other,no,yes,no,maybe,,"matched_queries=Q5; abstract_saved_in_raw_batch; Umbrella review identifies tea among 69 significant nongenetic risk factors for thyroid cancer, but notes evidence quality is weak.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_39732435,PubMed,Regular Consumption of Black Tea Kombucha Modulates the Gut Microbiota in Individuals with and without Obesity,Costa MAC et al.,Journal of Nutrition,2025,10.1016/j.tjnut.2024.12.013,39732435,randomized controlled trial,black tea,fermented beverage,whole extract,gut microbiota modulation,yes,no,yes,include,,Human microbiome intervention
PMID_39706596,PubMed,Association between caffeine intake and fat free mass index: a retrospective cohort study.,Tian YL; Liu X; Yang MY; Wu YH; Yin FQ; Zhang ZT; Zhang C,Journal of the International Society of Sports Nutrition,2025,10.1080/15502783.2024.2445607,39706596,randomized controlled trial,unspecified tea,tea infusion,caffeine,other,no,no,no,maybe,,"matched_queries=Q5; abstract_saved_in_raw_batch; Retrospective cohort study investigating association between caffeine intake (specifically from coffee) and FFMI. Tea is mentioned in background as a source of caffeine, but study focuses on coffee intake. Suitable for caffeine activity category.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_39686858,PubMed,Clinical and Biochemical Efficacies of Green and White Tea Extract Mouthwashes in the Management of Plaque-Induced Gingivitis.,Kose O; Sarac Gul Y; Altin A; Bostan SA; Faiz O; Akyildiz K; Yilmaz A,International journal of dental hygiene,2025,10.1111/idh.12890,39686858,randomized controlled trial,green tea,tea extract,whole extract,anti-inflammatory,no,yes,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39632169,PubMed,Liubao insect tea polyphenols ameliorate DSS-induced experimental colitis by protecting intestinal barrier and regulating intestinal microbiota.,Feng X; Chen Y; Luo L; Fang Z; Ma S; Li Z; Huang J; Pan Y; Lv H; Gong S; Zheng X; Fan F; Chen P; Zhu J; Chu Q,Food chemistry,2025,10.1016/j.foodchem.2024.142156,39632169,animal study,unspecified tea,tea extract,mixed polyphenols,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch; Animal study investigating Liubao insect tea polyphenols in DSS-induced colitis mice.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39571724,PubMed,"Dietary Pattern, Sputum DNA Methylation, and Lung Health: An Epidemiological Study in People Who Ever Smoked.",Feng Y; Kang H; Sood A; Guest DD; Fung TT; Rowe CL; Picchi MA; Pankratz VS; Belinsky SA; Leng S,Chest,2025,10.1016/j.chest.2024.11.007,39571724,cohort study,unspecified tea,tea infusion,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Epimiological cohort study identifying a dietary pattern (DiPHeaL) that includes tea consumption associated with improved lung and cardiopulmonary outcomes.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39571432,PubMed,"Theaflavin-3,3'-digallate (TF3) attenuated constipation by promoting gastrointestinal motility and modulating the gut microbiota: A comparative study of TF3 and the anti-constipation drug mosapride in mice.",Wu T; Yang M; Jin L; Yu H; Huang H; Wu Y; Li B; Tu Y; Wan X; Liu J,Food chemistry,2025,10.1016/j.foodchem.2024.142048,39571432,animal study,black tea,purified component,theaflavins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch; Comparative study of TF3 vs mosapride in constipated mice; TF3 promotes GI motility and modulates gut microbiota.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39566179,PubMed,Development of a CVD mortality risk score using nutritional predictors: A risk prediction model in the Golestan Cohort Study.,Jabbari M; Barati M; Kalhori A; Eini-Zinab H; Zayeri F; Poustchi H; Pourshams A; Hekmatdoost A; Malekzadeh R,"Nutrition, metabolism, and cardiovascular diseases : NMCD",2025,10.1016/j.numecd.2024.10.008,39566179,cohort study,unspecified tea,unspecified material,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Tea intake is included as one of nine predictors in a CVD mortality risk prediction model developed from the Golestan Cohort Study.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39522375,PubMed,Liubao tea extract restrains obesity-related hyperlipidemia via regulation of AMPK/p38/NF-κB pathway and intestinal microbiota.,Feng X; Qin Y; Ma S; Ming S; Weng Z; Xuan Y; Gong S; Fan F; Chen P; Chu Q; Li Z,Food chemistry,2025,10.1016/j.foodchem.2024.141910,39522375,animal study,dark tea,tea extract,whole extract,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch; Animal study investigating Liubao tea extract effects on obesity and gut microbiota in HFD mice.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39340256,PubMed,"Fructose intake, endogenous biomarkers and latent metabolic construct in adolescents: Exploring path associations and mediating effects.",Wu PW; Chin YT; Lin WT; Tsai S; Lee CY; Tsai WC; Seal DW; Lee CH,Pediatric obesity,2025,10.1111/ijpo.13176,39340256,cohort study,unspecified tea,tea infusion,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Cohort study on adolescents analyzing the mediating role of UA and HOMA-IR on the association between fructose-rich tea beverage intake and metabolic syndrome.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39287934,PubMed,"Habitual Coffee, Tea, and Caffeine Consumption, Circulating Metabolites, and the Risk of Cardiometabolic Multimorbidity.",Lu X; Zhu X; Li G; Wu L; Shao L; Fan Y; Pan CW; Wu Y; Borné Y; Ke C,The Journal of clinical endocrinology and metabolism,2025,10.1210/clinem/dgae552,39287934,cohort study,unspecified tea,tea infusion,caffeine,metabolic improvement,no,no,no,include,,"matched_queries=Q5; abstract_saved_in_raw_batch; Prospective cohort study in UK Biobank investigating tea, coffee, and caffeine consumption and cardiometabolic multimorbidity risk.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_39256061,PubMed,"Efficacy of jing Si herbal tea in functional dyspepsia: A double-blind, randomized, placebo-controlled study.",Liu CH; Tu FC; Wong MW; Hung JS; Yi CH; Liu TT; Lei WY; Chen CL,Journal of the Formosan Medical Association = Taiwan yi zhi,2025,10.1016/j.jfma.2024.09.008,39256061,randomized controlled trial,unspecified tea,unspecified material,multiple component groups,gut microbiota modulation,no,no,yes,include,,matched_queries=Q5; abstract_saved_in_raw_batch; RCT assessing Jing Si herbal tea for functional dyspepsia with positive clinical and metabolic outcomes.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39115505,PubMed,Integrative Effects of Transcutaneous Electrical Acustimulation and Autonomic-Endocrine Mechanisms on Postprocedural Recovery in Patients With Endoscopic Retrograde Cholangio-Pancreatography.,Shen Q; Zhu YW; Xu WH; Tang MY; Xie HJ; Chen JDZ; Wu GJ,Neuromodulation : journal of the International Neuromodulation Society,2025,10.1016/j.neurom.2024.06.503,39115505,randomized controlled trial,unspecified tea,unspecified material,multiple component groups,anti-inflammatory,no,no,no,exclude,Intervention is not tea-related,"matched_queries=Q5; abstract_saved_in_raw_batch; Study investigates Transcutaneous Electrical Acustimulation (TEA), not tea or tea components. Out of scope for tea functional-activity database.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_39096274,PubMed,Magnesium-rich diet score is inversely associated with incident cardiovascular disease: the Atherosclerosis Risk in Communities (ARIC) study.,Copp KL; Steffen LM; Yi SY; Lutsey PL; Rebholz CM; Rooney MR,European journal of preventive cardiology,2025,10.1093/eurjpc/zwae251,39096274,unspecified,unspecified tea,unspecified material,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Tea included as component of Mg-rich diet score. Inverse association with CVD/CHD observed.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39096025,PubMed,"Advances in metabolism pathways of theaflavins: digestion, absorption, distribution and degradation.",Li M; Li W; Dong Y; Zhan C; Tao T; Kang M; Zhang C; Liu Z,Critical reviews in food science and nutrition,2025,10.1080/10408398.2024.2384647,39096025,systematic review,black tea,purified component,theaflavins,metabolic improvement,no,no,no,include,,"matched_queries=Q3; abstract_saved_in_raw_batch; Systematic review on theaflavin metabolism pathways: digestion, absorption, distribution, and degradation mechanisms.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_39092514,PubMed,Polyphenols: potent protectors against chronic diseases.,Shanmugam G,Natural product research,2025,10.1080/14786419.2024.2386402,39092514,systematic review,unspecified tea,purified component,mixed polyphenols,gut microbiota modulation,no,no,yes,include,,matched_queries=Q1; abstract_saved_in_raw_batch; Review discusses polyphenol health benefits including gut microbiota interaction and chronic disease prevention.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_38764154,PubMed,"Salivary levels of catalase, total antioxidant capacity and interleukin-1β and oral health-related quality of life after matcha and green tea consumption for patients with gingivitis: A randomized clinical trial.",Abdul-Wahab HY; Salah R; Abdulbaqi HR,International journal of dental hygiene,2025,10.1111/idh.12820,38764154,randomized controlled trial,green tea,tea infusion,multiple component groups,antioxidant,no,no,no,include,,"matched_queries=Q5; abstract_saved_in_raw_batch; RCT in humans with gingivitis comparing matcha and green tea effects on salivary antioxidants, IL-1beta, and oral health.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_38520117,PubMed,"EGCG-based nanoparticles: synthesis, properties, and applications.",Peng X; McClements DJ; Liu X; Liu F,Critical reviews in food science and nutrition,2025,10.1080/10408398.2024.2328184,38520117,systematic review,unspecified tea,purified component,catechins,anti-obesity,no,no,no,include,,"matched_queries=Q5; abstract_saved_in_raw_batch; Review on EGCG-based nanoparticles discussing synthesis, improved stability/bioavailability, and applications including anti-obesity potential.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_40635852,PubMed,New approaches to the treatment of metabolic dysfunction-associated steatotic liver with natural products.,Yadav P; Quadri K; Kadian R; Waziri A; Agrawal P; Alam MS,iLIVER,2024,10.1016/j.iliver.2024.100131,40635852,systematic review,green tea,purified component,mixed polyphenols,gut microbiota modulation,no,no,yes,include,,"matched_queries=Q3; abstract_saved_in_raw_batch; Review discussing green tea polyphenols among other natural products for MASLD, focusing on gut-liver axis modulation.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_40385595,PubMed,Antiaging synergistic effect in noninvasive transdermal delivery of peptide loaded liposomes by low energy/frequency radiofrequency.,Xiang N; Huang Z; Zhang C; Huang J; Wang Z; Zhang J; Wu C; Peng W; Zhang J,International journal of pharmaceutics: X,2024,10.1016/j.ijpx.2024.100289,40385595,animal study,unspecified tea,unspecified material,multiple component groups,other,no,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_39765834,PubMed,Green Tea Catechins and Skin Health.,Zheng XQ; Zhang XH; Gao HQ; Huang LY; Ye JJ; Ye JH; Lu JL; Ma SC; Liang YR,"Antioxidants (Basel, Switzerland)",2024,10.3390/antiox13121506,39765834,systematic review,green tea,purified component,catechins,anti-inflammatory,no,no,no,include,,"matched_queries=Q3; abstract_saved_in_raw_batch; Systematic review on green tea catechins effects on skin health, covering anti-inflammatory, antioxidant, photoprotective, and wound healing activities.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_39643357,PubMed,Jianghua Kucha black tea containing theacrine attenuates depression-like behavior in CUMS mice by regulating gut microbiota-brain neurochemicals and cytokines.,Jia W; Ma Q; Xing R; Yang X; Liu D; Zeng H; Liu Z; Liu S; Xu W; Liu Z; Wu W,"Food research international (Ottawa, Ont.)",2024,10.1016/j.foodres.2024.115306,39643357,animal study,black tea,purified component,theaflavins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch; Animal study on Jianghua Kucha black tea effects on depression via gut-brain axis.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39619950,PubMed,Anti-inflammatory effects of kawakawa (Piper excelsum): An integrative mRNA-miRNA approach.,Tautuiaki S; Gojer J; Jayaprakash R; Sharma P; Pook C; Foster M; Miles-Chan J; Mithen R; Ramzan F,Food science & nutrition,2024,10.1002/fsn3.4450,39619950,randomized controlled trial,unspecified tea,unspecified material,multiple component groups,anti-inflammatory,no,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_39606571,PubMed,Global hotspots and trends in tea anti-obesity research: a bibliometric analysis from 2004 to 2024.,Liu S; Fan B; Li X; Sun G,Frontiers in nutrition,2024,10.3389/fnut.2024.1496582,39606571,systematic review,unspecified tea,unspecified material,multiple component groups,gut microbiota modulation,no,no,yes,include,,"matched_queries=Q3; abstract_saved_in_raw_batch; Bibliometric review identifying research trends and hotspots in tea anti-obesity research, specifically highlighting gut microbiota modulation as a key mechanism.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_39574401,PubMed,Tea Polyphenols Reduced Obesity by Modulating Gut Microbiota-SCFAs-Barrier and Inflammation in High-Fat Diet-Induced Mice.,Tian B; Huang P; Pan Y; Gu H; Yang K; Wei Z; Zhang X,Molecular nutrition & food research,2024,10.1002/mnfr.202400685,39574401,animal study,unspecified tea,purified component,mixed polyphenols,gut microbiota modulation,no,no,yes,include,,Mechanistic obesity/microbiota paper; matched_queries=Q3; abstract_saved_in_raw_batch; Study investigates anti-obesity and anti-inflammatory effects of tea polyphenols in HFD-induced mice via gut microbiota-SCFA-barrier axis.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39517154,PubMed,Longitudinal Analysis of Sweet Taste Preference Through Genetic and Phenotypic Data Integration.,Bae JH; Kang H,"Foods (Basel, Switzerland)",2024,10.3390/foods13213370,39517154,cohort study,unspecified tea,tea infusion,multiple component groups,anti-obesity,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Cohort study analyzing genetic basis of sweet taste preference and its link to obesity risk; tea intake mentioned as a dietary preference outcome.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39503925,PubMed,Influence of consuming coffee and other beverages in adolescence on risk of type 2 diabetes in adulthood.,Alperet DJ; Wang X; Zhu L; Dhana K; Chavarro JE; Haines J; Hu FB; Willett WC; Sun Q,European journal of epidemiology,2024,10.1007/s10654-024-01165-x,39503925,cohort study,unspecified tea,tea infusion,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Paper included; specifically investigates iced tea consumption in adolescence and subsequent risk of type 2 diabetes in adulthood.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39479919,PubMed,Inhibitory effect of tea flower polysaccharides on oxidative stress and microglial oxidative damage in aging mice by regulating gut microbiota,Cai Y et al.,Food & Function,2024,10.1039/d4fo03484h,39479919,animal study,unspecified tea,purified component,tea polysaccharides,antioxidant,no,no,yes,include,,Oxidative stress + microbiota paper
PMID_39452088,PubMed,Harnessing the Power of Fermented Tea to Improve Gut Microbiota and Combat Obesity Epidemic,Zhang R et al.,Biology,2024,10.3390/biology13100779,39452088,systematic review,dark/post-fermented tea,fermented beverage,mixed polyphenols,anti-obesity,yes,no,yes,include,,Fermented tea review
PMID_39420779,PubMed,Food group intakes and high-sensitivity C-reactive protein among community-dwelling Japanese adults: a cross-sectional study.,Matsunaga T; Wakai K; Imaeda N; Goto C; Tamada Y; Kato Y; Kubo Y; Okada R; Nagayoshi M; Tamura T; Hishida A; Ikezaki H; Otonari J; Takashima N; Miyagawa N; Matsuo K; Japan Multi-Institutional Collaborative Cohort (J-MICC) Study Group,Public health nutrition,2024,10.1017/S1368980024001599,39420779,cohort study,green tea,unspecified material,multiple component groups,anti-inflammatory,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Cross-sectional study investigating associations between food groups and hsCRP in Japanese adults; significant inverse association found for green tea in females.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39405832,PubMed,"Substituting ethoxyquin with tea polyphenols and propyl gallate enhanced feed oxidative stability, broiler hepatic antioxidant capacity and gut health.",Xiao Y; Gao X; Yuan J,Poultry science,2024,10.1016/j.psj.2024.104368,39405832,animal study,unspecified tea,purified component,tea polysaccharides,anti-inflammatory,no,no,no,include,,matched_queries=Q3; abstract_saved_in_raw_batch; Animal study evaluating tea polyphenols and propyl gallate as substitutes for ethoxyquin in broiler feed.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39391512,PubMed,Food systems for long-term spaceflight: Understanding the role of non-nutrient polyphenols in astronauts' health.,Zhao M,Heliyon,2024,10.1016/j.heliyon.2024.e37452,39391512,systematic review,unspecified tea,tea extract,mixed polyphenols,neuroprotection,no,yes,no,include,,matched_queries=Q3; abstract_saved_in_raw_batch; Systematic review on polyphenols for spaceflight health; mentions tea polyphenols for radiation protection.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39350601,PubMed,Does green tea catechin enhance weight-loss effect of exercise training in overweight and obese individuals? a systematic review and meta-analysis of randomized trials.,Gholami F; Antonio J; Iranpour M; Curtis J; Pereira F,Journal of the International Society of Sports Nutrition,2024,10.1080/15502783.2024.2411029,39350601,meta-analysis,green tea,purified component,catechins,anti-obesity,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Meta-analysis of 10 RCTs evaluating Green Tea catechin ingestion combined with exercise training versus exercise alone on body composition and lipid profile in overweight/obese individuals.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39339787,PubMed,Green Tea Kombucha Impacts Inflammation and Salivary Microbiota in Individuals with Excess Body Weight: A Randomized Controlled Trial.,Fraiz GM; Bonifácio DB; Lacerda UV; Cardoso RR; Corich V; Giacomini A; Martino HSD; Echeverría SE; Barros FAR; Milagro FI; Bressan J,Nutrients,2024,10.3390/nu16183186,39339787,randomized controlled trial,green tea,fermented beverage,multiple component groups,gut microbiota modulation,no,no,yes,include,,matched_queries=Q5; abstract_saved_in_raw_batch; RCT on Green Tea Kombucha effects on inflammation and salivary microbiota in humans.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39274868,PubMed,Effects of Differently Processed Tea on the Gut Microbiota,Zhao Z et al.,Molecules,2024,10.3390/molecules29174020,39274868,systematic review,unspecified tea,tea infusion,multiple component groups,gut microbiota modulation,yes,no,yes,include,,Bridge review
PMID_39256541,PubMed,"Prevalence and determinants of obesity and its association with upper gastrointestinal diseases in people aged 40-69 years in Yangzhong, southeast China.",Feng X; Zhu J; Hua Z; Yao S; Yin H; Shi Q; Zhou J,Scientific reports,2024,10.1038/s41598-024-72313-2,39256541,cohort study,unspecified tea,tea infusion,multiple component groups,anti-obesity,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Cross-sectional study analyzing determinants of obesity in a Chinese population; identifies tea consumption as a factor associated with obesity status.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39255891,PubMed,Tea (Camellia sinensis L.) flower polysaccharide attenuates metabolic syndrome in high-fat diet induced mice in association with modulation of gut microbiota,Chen D et al.,International Journal of Biological Macromolecules,2024,10.1016/j.ijbiomac.2024.135340,39255891,animal study,unspecified tea,purified component,tea polysaccharides,metabolic improvement,no,no,yes,include,,Primary metabolic syndrome paper
PMID_39222688,PubMed,"Flavonoid intakes, chronic obstructive pulmonary disease, adult asthma, and lung function: a cohort study in the UK Biobank.",Bondonno NP; Parmenter BH; Thompson AS; Jennings A; Murray K; Rasmussen DB; Tresserra-Rimbau A; Kühn T; Cassidy A,The American journal of clinical nutrition,2024,10.1016/j.ajcnut.2024.08.032,39222688,cohort study,unspecified tea,purified component,theaflavins,anti-inflammatory,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Cohort study in UK Biobank investigating associations between flavonoid intakes (including tea-derived theaflavins) and respiratory health outcomes.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39153277,PubMed,Yellow tea polysaccharides protect against non-alcoholic fatty liver disease via regulation of gut microbiota and bile acid metabolism in mice,Huang Y et al.,Phytomedicine,2024,10.1016/j.phymed.2024.155919,39153277,animal study,unspecified tea,purified component,tea polysaccharides,metabolic improvement,no,no,yes,include,,NAFLD mechanism paper
PMID_39153160,PubMed,Blended Tea Ameliorates T2DM via Modulation of Gut Microflora.,Liu S; Dai X; Zhao J; Zhang X; Zhu M; Wang K; Fu D,"Plant foods for human nutrition (Dordrecht, Netherlands)",2024,10.1007/s11130-024-01222-6,39153160,animal study,unspecified tea,tea extract,whole extract,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch; Animal study on blended tea extract ameliorating T2DM via gut microbiota modulation.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39125321,PubMed,Calcium- and Sodium-Rich Food Intake among Koreans with and without Metabolic Syndrome: Cross-Sectional Analysis of the Korean Genome and Epidemiology Study.,Choi B; Kim J; Kim Y; Shin J; Lee SA,Nutrients,2024,10.3390/nu16152439,39125321,cohort study,green tea,tea infusion,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Green tea mentioned contextually as a beverage category; no direct analysis of tea activity.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39050670,PubMed,Causal relationships involving brain imaging-derived phenotypes based on UKB imaging cohort: a review of Mendelian randomization studies.,Wang M; Wang Z; Wang Y; Zhou Q; Wang J,Frontiers in neuroscience,2024,10.3389/fnins.2024.1436223,39050670,systematic review,unspecified tea,tea infusion,multiple component groups,neuroprotection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Systematic review of MR studies noting causal relationships between tea intake and brain imaging-derived phenotypes.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_39047823,PubMed,Phenanthrene-induced hyperuricemia with intestinal barrier damage and the protective role of theabrownin: Modulation by gut microbiota-mediated bile acid metabolism.,Liu C; Ruan F; Chen Z; Han J; Ding X; Han C; Ye L; Yang C; Yu Y; Zuo Z; He C,The Science of the total environment,2024,10.1016/j.scitotenv.2024.174923,39047823,animal study,unspecified tea,tea extract,whole extract,gut microbiota modulation,no,yes,yes,include,,"matched_queries=Q3; abstract_saved_in_raw_batch; Study on theabrownin protective role against hyperuricemia and intestinal barrier damage induced by phenanthrene, involving gut microbiota-mediated bile acid metabolism.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_39033639,PubMed,Unraveling anti-aging mystery of green tea in C. elegans: Chemical truth and multiple mechanisms.,Ke JP; Li JY; Yang Z; Wu HY; Yu JY; Yang Y; Chen CH; Zhou P; Hua F; Wang W; Hu F; Chu GX; Wan XC; Bao GH,Food chemistry,2024,10.1016/j.foodchem.2024.140510,39033639,unspecified,green tea,tea extract,catechins,other,no,yes,yes,include,,"matched_queries=Q3; abstract_saved_in_raw_batch; Study uses C. elegans model to investigate anti-aging effects of green tea extracts and specific ester-type catechins, linking activity to microbiome changes and stress resistance.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_39014963,PubMed,"Acute, dose-response effects of guayusa leaf extract on mood, cognitive and motor-cognitive performance, and blood pressure, heart rate, and ventricular repolarization.",Helwig NJ; Schwager LE; Berry AC; Zucker AC; Venenga JS; Sterbenz SC; Jenkins NDM,Journal of the International Society of Sports Nutrition,2024,10.1080/15502783.2024.2379424,39014963,randomized controlled trial,unspecified tea,tea extract,whole extract,cardiovascular protection,no,yes,no,include,,"matched_queries=Q5; abstract_saved_in_raw_batch; Guayusa tea extract study on mood, cognition, and CV markers.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_38938012,PubMed,Tea consumption and risk of all-cause cardiovascular disease and cancer mortality: a meta-analysis of thirty-eight prospective cohort data sets,Kim Y et al.,Epidemiology and Health,2024,10.4178/epih.e2024056,38938012,meta-analysis,unspecified tea,tea infusion,whole extract,cardiovascular protection,no,no,no,include,,Human evidence anchor
PMID_38936303,PubMed,Epigallocatechin gallate alleviates non-alcoholic fatty liver disease through the inhibition of the expression and activity of Dipeptide kinase 4.,Yang M; Yan R; Sha R; Wang X; Zhou S; Li B; Zheng Q; Cao Y,"Clinical nutrition (Edinburgh, Scotland)",2024,10.1016/j.clnu.2024.06.018,38936303,randomized controlled trial,green tea,purified component,catechins,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; RCT plus animal and cell models investigating EGCG for NAFLD via DPP4 inhibition.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_38897845,PubMed,The Beverage Quality Index and risk of cardiometabolic outcomes after a myocardial infarction: A prospective analysis in the Alpha Omega Cohort.,Jacobo Cejudo MG; van Laarhoven R; Voortman T; Geleijnse JM,"Nutrition, metabolism, and cardiovascular diseases : NMCD",2024,10.1016/j.numecd.2024.05.013,38897845,cohort study,unspecified tea,tea infusion,multiple component groups,metabolic improvement,no,no,no,include,,"matched_queries=Q5; abstract_saved_in_raw_batch; Prospective cohort study investigating the Beverage Quality Index (BQI), which includes tea as a component, in relation to cardiometabolic outcomes in post-MI patients.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_38878905,PubMed,Clinical effects of Hibiscus sabdariffa Linn. on obesity treatment: A systematic review and meta-analysis of randomized controlled trials.,Dilokthornsakul P; Rattanachaisit N; Thimkorn P; Pongpattanawut S; Dilokthornsakul W; Dhippayom T,Complementary therapies in medicine,2024,10.1016/j.ctim.2024.103063,38878905,meta-analysis,green tea,tea extract,whole extract,anti-obesity,no,yes,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Meta-analysis concludes H. sabdariffa shows no clinical benefit for obesity. Tea was used as a comparator or intervention in trials.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
