record_id,paper_id,processing_present,extraction_present,component_present,tea_type,material_form,component_group,processing_step,extraction_method,compound_name,cultivar,origin,evidence_terms,raw_context_phrase,confidence_score,reasoning_short,patch_status,patch_uncertainty_flags
PMID_41470906_GLM1,PMID_41470906,false,false,false,unspecified tea,unspecified material,,,,,,,tea; bioactive compounds,"bioactive compounds, including capsaicin, taurine, gamma-aminobutyric acid, tea, and anthocyanins",0.90,"Review mentions tea as one of several bioactive compounds without specifying processing, extraction, or components.",llm_extracted,
PMID_41474664_GLM1,PMID_41474664,false,false,true,unspecified tea,tea extract,mixed polyphenols,,,curcumin; resveratrol; quercetin,,,"Polyphenols such as curcumin, resveratrol, and quercetin; herbal extracts including Camellia sinensis","Polyphenols such as curcumin, resveratrol, and quercetin, along with herbal extracts including Scutellaria baicalensis and Camellia sinensis",0.90,Review mentions Camellia sinensis extracts and polyphenols but reports no specific processing or extraction methods for tea material.,llm_extracted,
PMID_41483799_GLM1,PMID_41483799,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols,,,tea polyphenols self-contracting sutures; tea polyphenols,tea polyphenols self-contracting sutures,0.85,"Abstract mentions 'tea polyphenols' as active component but provides no details on tea type, processing, or extraction methods.",llm_extracted,tea type unspecified; extraction method not reported
PMID_41483799_GLM2,PMID_41483799,false,false,true,unspecified tea,purified component,mixed polyphenols,,,,,,tea polyphenols;antibacterial activity;inhibition against E. coli;inhibition against S. aureus,"tea polyphenols self-contracting sutures; exhibits robust antibacterial activity, with 90.3 % inhibition against E. coli and 95.6 % against S. aureus",0.85,"Abstract mentions tea polyphenols as functional component in suture material but provides no processing, extraction, cultivar, or origin details.",llm_extracted,tea source unspecified
PMID_41483799_GLM3,PMID_41483799,false,false,true,unspecified tea,purified component,mixed polyphenols,,,,,,tea polyphenols;antibacterial activity;oxidative stress scavenging,tea polyphenols self-contracting sutures,0.85,"Abstract mentions tea polyphenols as functional component but provides no processing, extraction, cultivar, or origin details for the tea material.",llm_extracted,tea source unspecified
PMID_41490780_GLM1,PMID_41490780,false,false,false,unspecified tea,unspecified material,,,,,,,replaced coffee with tea,replaced coffee with tea,0.90,"Tea mentioned only as dietary substitution item with no processing, extraction, or component details reported.",llm_extracted,
PMID_41515258_GLM1,PMID_41515258,false,false,true,green tea,,mixed polyphenols,,,,,,green tea polyphenols,"green tea polyphenols, show promising but variable evidence for symptom relief",0.90,Tea type and component group stated directly in claim; no processing or extraction details provided,llm_extracted,
PMID_41519326_GLM1,PMID_41519326,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols,,,tea polyphenols;antioxidant capacity;free radical scavenging,"doping nanofibers with tea polyphenols improved the mechanical properties of the hydrogel 3.76 times and demonstrated excellent antioxidant capacity, with a free radical scavenging rate exceeding 90%",0.90,Abstract mentions tea polyphenols used as dopant but provides no processing or extraction details.,llm_extracted,
PMID_41519326_GLM2,PMID_41519326,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols,,,tea polyphenols,doping nanofibers with tea polyphenols improved the mechanical properties of the hydrogel,0.95,Abstract mentions tea polyphenols as a component but provides no processing or extraction details.,llm_extracted,
PMID_41544875_GLM1,PMID_41544875,true,false,true,dark/post-fermented tea,purified component,tea polysaccharides,brick tea processing,,Fu Brick Tea Polysaccharide; FBTP,,,Fu Brick Tea Polysaccharide; FBTP,Fu Brick Tea Polysaccharide (FBTP),0.95,Fu brick tea is a recognized dark/post-fermented tea product; polysaccharide is specified as the component.,llm_extracted,
PMID_41544875_GLM2,PMID_41544875,false,false,true,dark/post-fermented tea,purified component,tea polysaccharides,,,Fu Brick Tea Polysaccharide; FBTP,,,Fu Brick Tea Polysaccharide; FBTP,Fu Brick Tea Polysaccharide (FBTP),0.90,Title and abstract explicitly name Fu Brick Tea Polysaccharide (FBTP); Fu Brick tea is a dark/post-fermented tea type.,llm_extracted,
PMID_41548613_GLM1,PMID_41548613,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols,,,Tea polyphenols (TP); primary bioactive compounds derived from tea,"Tea polyphenols (TP), the primary bioactive compounds derived from tea",0.90,"Abstract defines Tea polyphenols (TP) as the primary bioactive compounds derived from tea, but provides no specific processing, extraction, tea type, or cultivar details.",llm_extracted,tea type unspecified
PMID_41548613_GLM2,PMID_41548613,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols,,,tea polyphenols (TP); primary bioactive compounds derived from tea,"Tea polyphenols (TP), the primary bioactive compounds derived from tea",0.90,Review discusses tea polyphenols as bioactive compounds but reports no specific processing or extraction methods.,llm_extracted,
PMID_41559215_GLM1,PMID_41559215,false,false,true,green tea,purified component,multiple component groups,,,epicatechin;epigallocatechin gallate;EGCG;catechin;gallic acid;theaflavin;caffeine,,,Green tea polyphenols;epicatechin;epigallocatechin gallate;EGCG;catechin;gallic acid;theaflavin;caffeine,"encapsulating epicatechin, epigallocatechin gallate (EGCG), catechin, gallic acid, theaflavin, and caffeine",0.95,Title and abstract explicitly name green tea and list multiple specific purified compounds encapsulated in nanoparticles.,llm_extracted,
PMID_41560832_GLM1,PMID_41560832,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols,,,tea polyphenol-based nanoparticles,tea polyphenol-based nanoparticles (TPNs),0.90,Abstract mentions tea polyphenol-based nanoparticles but provides no processing or extraction details for the tea material.,llm_extracted,
PMID_41564650_GLM1,PMID_41564650,false,false,true,unspecified tea,purified component,catechins,,,epigallocatechin gallate; EGCG,,,tea polyphenol; epigallocatechin gallate; EGCG as representative,"sub-permeation-threshold tea polyphenol (epigallocatechin gallate, EGCG as representative)",1.00,Abstract explicitly identifies EGCG as a representative tea polyphenol compound used in the composite material.,llm_extracted,
PMID_41564650_GLM2,PMID_41564650,false,false,true,unspecified tea,purified component,catechins,,,epigallocatechin gallate; EGCG,,,tea polyphenol; epigallocatechin gallate; EGCG,"sub-permeation-threshold tea polyphenol (epigallocatechin gallate, EGCG as representative)",1.00,Abstract explicitly identifies EGCG as representative tea polyphenol; no processing or extraction methods described.,llm_extracted,
PMID_41572086_GLM1,PMID_41572086,false,false,true,green tea,purified component,catechins,,,Epigallocatechin-3-gallate; EGCG,,,Epigallocatechin-3-gallate (EGCG); major phyto-constituent of green tea,"Epigallocatechin-3-gallate (EGCG), a major phyto-constituent of green tea",0.95,EGCG is explicitly named as a major constituent of green tea; no processing or extraction methods described.,llm_extracted,
PMID_41577286_GLM1,PMID_41577286,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenol; tannic acid,,,tea polyphenol; TP; antioxidant capacity,effects of tea polyphenol (TP)/tannic acid (TA) on the conformational changes,0.95,"Abstract reports tea polyphenol (TP) use without specifying tea type, processing, or extraction methods.",llm_extracted,
PMID_41587797_GLM1,PMID_41587797,false,false,true,unspecified tea,purified component,catechins,,,epigallocatechin gallate,,,epigallocatechin gallate; polyphenols; tea,"individual polyphenols (e.g., resveratrol, epigallocatechin gallate, punicalagin)",0.85,EGCG identified as named compound in abstract; tea mentioned as dietary source but no processing/extraction details provided,llm_extracted,
PMID_41587797_GLM2,PMID_41587797,false,false,true,unspecified tea,purified component,catechins,,,epigallocatechin gallate,,,epigallocatechin gallate;tea;polyphenols,"individual polyphenols (e.g., resveratrol, epigallocatechin gallate, punicalagin)",0.85,"Abstract mentions tea as a polyphenol source and names EGCG as a studied compound, but reports no tea-specific processing or extraction methods.",llm_extracted,tea mentioned only as dietary source;no tea-specific intervention details
PMID_41594549_GLM1,PMID_41594549,false,false,true,green tea,purified component,catechins,,,epigallocatechin-3-gallate,,,epigallocatechin-3-gallate (Camellia sinensis),epigallocatechin-3-gallate (Camellia sinensis),0.95,EGCG is a major catechin specific to green tea; Camellia sinensis is the tea plant.,llm_extracted,
PMID_41594549_GLM2,PMID_41594549,false,false,true,green tea,purified component,catechins,,,epigallocatechin-3-gallate,,,epigallocatechin-3-gallate (Camellia sinensis),epigallocatechin-3-gallate (Camellia sinensis),0.95,EGCG identified as tea compound; tea type inferred from EGCG as major green tea catechin; no processing or extraction methods reported in review abstract.,llm_extracted,tea type inferred from compound
PMID_41596095_GLM1,PMID_41596095,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols,,,tea polyphenols;antioxidant effects,tea polyphenols and anthocyanins (black goji berry) provide antioxidant effects,0.85,"Abstract mentions tea polyphenols as functional food with antioxidant effects but no processing, extraction, cultivar, or origin details provided",llm_extracted,tea type unspecified;material form inferred
PMID_41599929_GLM1,PMID_41599929,false,false,true,unspecified tea,purified component,catechins,,,(-)-Epigallocatechin gallate; EGCG,,,major polyphenolic compound in tea leaves; EGCG,"(-)-Epigallocatechin gallate (EGCG), a major polyphenolic compound in tea leaves",1.00,Title and abstract explicitly name EGCG as a major polyphenolic compound in tea leaves; no processing or extraction methods described.,llm_extracted,
PMID_41599929_GLM2,PMID_41599929,false,false,true,unspecified tea,purified component,catechins,,,(-)-Epigallocatechin gallate; EGCG,,,major polyphenolic compound in tea leaves; EGCG,"(-)-Epigallocatechin gallate (EGCG), a major polyphenolic compound in tea leaves",0.95,Abstract identifies EGCG as a major polyphenolic compound in tea leaves but reports no processing or extraction details.,llm_extracted,
PMID_41608512_GLM1,PMID_41608512,false,false,true,unspecified tea,purified component,catechins,,,epigallocatechin gallate; EGCG,,,epigallocatechin gallate; EGCG; catechins; polyphenolic compounds,"rich in polyphenolic compounds known as catechins, particularly epigallocatechin gallate (EGCG)",0.95,Abstract explicitly identifies EGCG and catechins as tea-derived components; no processing or extraction methods described.,llm_extracted,
PMID_41608512_GLM2,PMID_41608512,false,false,true,unspecified tea,purified component,catechins,,,epigallocatechin gallate,,,epigallocatechin gallate;catechins;tea-derived,"tea-derived catechins, particularly epigallocatechin gallate (EGCG)",0.95,Review explicitly identifies EGCG as a catechin from tea but provides no processing or extraction details.,llm_extracted,
PMID_41608512_GLM3,PMID_41608512,false,false,true,unspecified tea,purified component,catechins,,,epigallocatechin gallate; EGCG; catechins,,,epigallocatechin gallate; EGCG; catechins; polyphenolic compounds; tea-derived catechins,"Tea... is rich in polyphenolic compounds known as catechins, particularly epigallocatechin gallate (EGCG)",0.95,Abstract explicitly identifies EGCG and catechins as tea-derived compounds but provides no processing or extraction details.,llm_extracted,
PMID_41617902_GLM1,PMID_41617902,false,false,true,unspecified tea,tea leaf,caffeine,,,caffeine; theobromine; quinic acid,,Sri Lanka; India; United Arab Emirates; Saudi Arabia; United Kingdom,Caffeine (57.76-79.14%) was the dominant phytochemical; 20 commercial tea brands imported,"Caffeine (57.76-79.14%) was the dominant phytochemical, followed by theobromine and quinic acid.",0.85,Abstract reports caffeine as dominant phytochemical in commercial tea brands; origin countries specified; no processing or extraction methods described.,llm_extracted,material_form inferred from commercial brands; component_group based on dominant compound
PMID_41617902_GLM2,PMID_41617902,false,false,true,unspecified tea,tea leaf,caffeine,,,caffeine; theobromine; quinic acid,,Sri Lanka; India; United Arab Emirates; Saudi Arabia; United Kingdom,Caffeine (57.76-79.14%) was the dominant phytochemical; followed by theobromine and quinic acid,"Caffeine (57.76-79.14%) was the dominant phytochemical, followed by theobromine and quinic acid.",0.85,Phytochemical composition of commercial tea brands analyzed by GC-MS; caffeine identified as dominant compound with specific percentage range reported.,llm_extracted,material_form_inferred_from_commercial_brands
PMID_41622288_GLM1,PMID_41622288,false,false,true,unspecified tea,tea infusion,caffeine,,,"caffeine; 1,3,7-trimethylxanthine",,,caffeine; coffee and tea's diverse bioactive components,"caffeine (1,3,7-trimethylxanthine); genetic variation interacts with coffee and tea's diverse bioactive components",0.90,Caffeine is explicitly named and discussed as a component of tea in this review article.,llm_extracted,
PMID_41622288_GLM2,PMID_41622288,false,false,true,unspecified tea,tea infusion,caffeine,,,"caffeine;1,3,7-trimethylxanthine",,,tea's diverse bioactive components;caffeine,"coffee and tea's diverse bioactive components;Caffeine (1,3,7-trimethylxanthine)",0.80,Review discusses caffeine broadly and mentions tea's bioactive components without specifying processing or extraction details.,llm_extracted,review article;no specific tea material described
PMID_41622499_GLM1,PMID_41622499,false,false,true,unspecified tea,purified component,mixed polyphenols,,,,,,Polyphenol-rich dietary sources; tea; prebiotic-like effects,"Polyphenol-rich dietary sources, such as tea, berries, grapes, and pomegranates, exert prebiotic-like effects",0.85,,llm_extracted,review article; general dietary source
PMID_41622499_GLM2,PMID_41622499,false,false,true,unspecified tea,purified component,mixed polyphenols,,,polyphenols,,,"Polyphenol-rich dietary sources, such as tea; These compounds attenuate inflammatory responses","Polyphenol-rich dietary sources, such as tea, berries, grapes, and pomegranates",0.70,"Review article mentions tea as a polyphenol source but provides no specific processing, extraction, or detailed tea material context.",llm_extracted,review article; tea mentioned as example source only
PMID_41622499_GLM3,PMID_41622499,false,false,true,unspecified tea,purified component,mixed polyphenols,,,polyphenols,,,"Polyphenol-rich dietary sources, such as tea; polyphenols","Polyphenol-rich dietary sources, such as tea, berries, grapes, and pomegranates",0.90,"Review mentions tea as a polyphenol-rich dietary source but provides no specific processing, extraction, or detailed tea material context.",llm_extracted,review article; multiple dietary sources
PMID_41622927_GLM1,PMID_41622927,false,false,true,unspecified tea,purified component,mixed polyphenols,,,polyphenols,,,"Polyphenols, abundant in tea","Polyphenols, abundant in tea, fruits, vegetables, and other plant-derived foods",0.90,Abstract mentions polyphenols are abundant in tea but provides no specific processing or extraction details; existing component classification retained.,llm_extracted,tea mentioned as one of multiple sources
PMID_41622927_GLM2,PMID_41622927,false,false,true,unspecified tea,purified component,mixed polyphenols,,,,,,"Polyphenols, abundant in tea","Polyphenols, abundant in tea, fruits, vegetables, and other plant-derived foods",0.90,"Abstract mentions tea as a source of polyphenols but reports no specific processing, extraction, or compound details.",llm_extracted,
PMID_41632991_GLM2,PMID_41632991,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols,,,tea polyphenols; tea polyphenol-modified,tea polyphenols (TP),0.90,Abstract mentions tea polyphenols as material but provides no processing or extraction details.,llm_extracted,
PMID_41632991_GLM3,PMID_41632991,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols,,,tea polyphenols; TP,"modifying tricalcium phosphate (TP-TCP, TTK) with tea polyphenols (TP)",0.85,Abstract mentions tea polyphenols as material but provides no processing or extraction details.,llm_extracted,tea source unspecified
PMID_41645939_GLM1,PMID_41645939,true,false,true,green tea,tea leaf,multiple component groups,finely ground powder production,,catechins; theanine; caffeine,,,"Matcha, a finely ground green tea powder, contains higher concentrations of catechins, theanine, and caffeine","Matcha, a finely ground green tea powder, contains higher concentrations of catechins, theanine, and caffeine",0.95,"Abstract explicitly defines matcha as finely ground green tea powder and lists catechins, theanine, and caffeine as components.",llm_extracted,
PMID_41645939_GLM2,PMID_41645939,true,false,true,green tea,tea leaf,multiple component groups,finely ground powder; shading,,caffeine; catechins; theanine; polyphenols; amino acids,,,matcha; finely ground green tea powder; bioactive compounds,"Matcha, a finely ground green tea powder, contains higher concentrations of catechins, theanine, and caffeine",0.95,Abstract explicitly defines matcha as finely ground green tea powder and lists multiple bioactive components.,llm_extracted,
PMID_41671932_AUTO1,PMID_41671932,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols; triphenols,,,tea polyphenols; triphenols; tea triphenols,predominant ortho-trihydroxyphenyl structure in tea polyphenols; detection of tea triphenols,0.85,Paper focuses on analytical detection method for tea polyphenol compounds; no processing or extraction methods described for tea material itself,llm_extracted,tea material source unspecified
PMID_41674684_GLM2,PMID_41674684,true,true,true,unspecified tea,tea leaf,,black tea processing; green tea processing; white tea processing; oolong tea processing,LC-MS/MS; HS-SPME-GCMS,flavonoids; amino acids/derivatives; nucleotides/derivatives; lipids; β-damascenone; 1-octen-3-one; methyl hexanoate; γ-caprolactone,Zifuxing No.1,,"four processed products: black tea (BT), green tea (GT), white tea (WT), and oolong tea (OT); Tea processing significantly altered flavonoids, amino acids/derivatives, nucleotides/derivatives, and lipids; LC-MS/MS and HS-SPME-GCMS identified 387 non-volatile and 987 volatile metabolites","four processed products: black tea (BT), green tea (GT), white tea (WT), and oolong tea (OT); Tea processing significantly altered flavonoids...; LC-MS/MS and HS-SPME-GCMS identified...",0.95,,llm_extracted,
PMID_41679395_GLM1,PMID_41679395,false,true,true,,,,,essential oil extraction,"terpinen-4-ol; γ-terpinene; α-terpinene; 1,8-cineole; sesquiterpenes",,Australia,"essential oil (TTO); terpinen-4-ol; γ-/α-terpinene; 1,8-cineole; sesquiterpenes","its essential oil (TTO)... dominated by terpinen-4-ol-supported by γ-/α-terpinene, 1,8-cineole, and selected sesquiterpenes",0.40,"Subject is Melaleuca alternifolia (tea tree), which is not processed Camellia sinensis tea; extraction and component fields apply to TTO, not tea.",llm_extracted,non-Camellia sinensis source
PMID_41679395_GLM2,PMID_41679395,false,true,true,,,,,essential oil extraction,"terpinen-4-ol; γ-terpinene; α-terpinene; 1,8-cineole; sesquiterpenes",,Australia,"antibacterial, antifungal, antiviral, and antiparasitic activity",Melaleuca alternifolia (Australian tea tree)... its essential oil (TTO)... dominated by terpinen-4-ol,0.95,"Melaleuca alternifolia is not true tea (Camellia sinensis); it is a distinct medicinal plant called 'tea tree', so tea-specific fields are empty",llm_extracted,terminology confusion risk
PMID_41679603_GLM1,PMID_41679603,false,false,true,dark/post-fermented tea,purified component,tea polysaccharides,,,Fu brick tea polysaccharide; FBTP,,,Fu brick tea polysaccharide; FBTP,Fu brick tea polysaccharide (FBTP) prebiotic shell,0.95,Abstract explicitly names Fu brick tea polysaccharide (FBTP) as a component; Fu brick tea is a dark/post-fermented tea type. No processing or extraction methods described.,llm_extracted,
PMID_41679603_GLM2,PMID_41679603,false,false,true,dark/post-fermented tea,purified component,tea polysaccharides,,,Fu brick tea polysaccharide; FBTP,,,Fu brick tea polysaccharide; FBTP,Fu brick tea polysaccharide (FBTP) prebiotic shell,0.95,"Abstract explicitly names Fu brick tea polysaccharide (FBTP), a dark/post-fermented tea polysaccharide, but reports no processing or extraction details.",llm_extracted,
PMID_41683202_GLM1,PMID_41683202,false,false,true,green tea,purified component,catechins,,,Epigallocatechin-3-gallate; EGCG,,,Epigallocatechin-3-gallate (EGCG); major bioactive polyphenol in green tea,"Epigallocatechin-3-gallate (EGCG), the major bioactive polyphenol in green tea",1.00,Abstract explicitly identifies EGCG as the major bioactive polyphenol in green tea; no processing or extraction methods described.,llm_extracted,
PMID_41684150_GLM1,PMID_41684150,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols,,,tea polyphenols; dietary supplementation,tea polyphenols supplemented diets,0.95,"Abstract explicitly names tea polyphenols as dietary supplement without specifying tea type, processing, or extraction methods.",llm_extracted,
PMID_41684150_GLM2,PMID_41684150,false,false,true,unspecified tea,purified component,mixed polyphenols,,,,,,tea polyphenols;dietary supplementation,"tea polyphenols supplemented diets at 0 mg kg-1, 200 mg kg-1, 400 mg kg-1 and 600 mg kg-1",0.90,"Abstract reports use of tea polyphenols as dietary supplement without specifying tea type, processing, or extraction methods.",llm_extracted,tea source unspecified
PMID_41684150_GLM3,PMID_41684150,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols,,,tea polyphenols;dietary supplementation,tea polyphenols supplemented diets,0.90,"Abstract mentions 'tea polyphenols' as a supplemented component but provides no processing, extraction, cultivar, or origin details.",llm_extracted,
PMID_41695108_GLM1,PMID_41695108,false,false,false,,,,,,,,,,,1.00,Paper focuses on extra virgin olive oil polyphenols; tea only mentioned as example food with no processing or extraction details.,llm_extracted,
PMID_41695108_GLM2,PMID_41695108,false,false,false,,,,,,,,,tea,"polyphenol-rich foods (such as berries, cocoa, tea, and wine)",0.90,"Tea is mentioned only as an example food source in a review about olive oil polyphenols; no tea-specific processing, extraction, or component details are provided.",llm_extracted,
PMID_41695732_GLM1,PMID_41695732,false,false,true,green tea,purified component,mixed polyphenols,,,,,,green tea polyphenols,"representative phytochemicals (e.g., curcumin, green tea polyphenols, and resveratrol)",0.90,"Abstract mentions 'green tea polyphenols' as an example phytochemical, identifying tea type and component group, but provides no processing or extraction details.",llm_extracted,
PMID_41696766_GLM1,PMID_41696766,false,false,true,green tea,purified component,catechins,,,Epigallocatechin gallate; EGCG,,,Epigallocatechin gallate (EGCG); green tea consumption,"Epigallocatechin gallate (EGCG), have been reported to attenuate skeletal muscle atrophy and osteoporosis; green tea consumption, particularly when combined with exercise",0.95,EGCG explicitly named as compound; green tea stated as source; no processing or extraction methods described.,llm_extracted,
PMID_41697452_GLM1,PMID_41697452,false,false,false,green tea,unspecified material,,,,,,,green tea; Natural compounds,Natural compounds such as green tea,0.90,"Abstract mentions 'green tea' as a natural compound but provides no processing, extraction, or specific component details.",llm_extracted,
PMID_41698016_GLM1,PMID_41698016,false,false,true,green tea,purified component,mixed polyphenols,,,green tea polyphenols,,,green tea polyphenols; phytotherapeutic agents,"phytotherapeutic agents (e.g., curcumin, green tea polyphenols)",0.95,Abstract mentions green tea polyphenols as example phytotherapeutic agents; no processing or extraction details provided.,llm_extracted,
PMID_41699676_GLM1,PMID_41699676,false,false,true,unspecified tea,tea infusion,caffeine,,,caffeine,,,tea consumption; caffeine intake; tea's protective role,"Tea, a specific source of caffeine typically corresponding to moderate intake levels, may confer protection against dry AMD",0.90,Abstract reports on tea consumption and caffeine intake as dietary factors in a population study; no tea processing or extraction methods are described.,llm_extracted,
PMID_41704297_GLM1,PMID_41704297,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenol-functionalized graphene oxide (TPG),,,tea polyphenol-functionalized graphene oxide (TPG); tea polyphenols,integration of tea polyphenol-functionalized graphene oxide (TPG),0.85,"Abstract mentions tea polyphenols as functionalized component but provides no details on tea type, processing, or extraction methods.",llm_extracted,tea source unspecified; material form inferred from functionalization context
PMID_41704297_GLM2,PMID_41704297,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols,,,tea polyphenol-functionalized graphene oxide; ROS-scavenging,tea polyphenol-functionalized graphene oxide (TPG) provides potent reactive oxygen species (ROS)-scavenging capacity,0.90,"Abstract mentions tea polyphenols functionalized on graphene oxide but provides no details on tea type, processing, or extraction methods.",llm_extracted,
PMID_41716005_GLM1,PMID_41716005,false,false,true,,,mixed polyphenols,,,,,,tea polyphenols,Tea polyphenols can be the key to synergistically regulating energy balance,0.90,"Review discusses tea polyphenols broadly without specifying tea type, processing, or extraction methods.",llm_extracted,
PMID_41716005_GLM2,PMID_41716005,false,false,true,unspecified tea,purified component,mixed polyphenols,,,,,,tea polyphenols,Tea polyphenols can be the key to synergistically regulating energy balance,0.90,"Review abstract mentions tea polyphenols as the active component group without specifying tea type, processing, or extraction methods.",llm_extracted,
PMID_41716005_GLM3,PMID_41716005,false,false,true,unspecified tea,purified component,mixed polyphenols,,,,,,tea polyphenols; gut microbiota metabolites; short-chain fatty acids; secondary bile acids,Tea polyphenols can be the key to synergistically regulating energy balance by reshaping the gut microbiota.,0.90,"Review abstract discusses tea polyphenols as a general component group without specifying tea type, processing, or extraction methods.",llm_extracted,
PMID_41732513_GLM1,PMID_41732513,true,false,true,unspecified tea,tea leaf,mixed polyphenols,shade drying;hot-air drying;vacuum freeze-drying,,phenolic metabolites;flavonoid metabolites,,western China,drying methods;shade drying;hot-air drying;vacuum freeze-drying;phenolic and flavonoid metabolites,"effects of three drying methods-shade drying (SD), hot-air drying (HAD), and vacuum freeze-drying (VFD)",0.95,Title and abstract explicitly describe three drying methods applied to herbal tea material and identify phenolic/flavonoid metabolites as components.,llm_extracted,
PMID_41738389_GLM1,PMID_41738389,false,false,true,black tea,purified component,theaflavins,,,theaflavins,,,theaflavins; black tea; bioactive polyphenols,"Theaflavins (TFs), bioactive polyphenols derived from black tea",0.95,"Abstract identifies theaflavins as bioactive polyphenols derived from black tea, but no processing or extraction methods are described.",llm_extracted,
PMID_41738389_GLM2,PMID_41738389,false,false,true,black tea,purified component,theaflavins,,,theaflavins,,,"Theaflavins (TFs), bioactive polyphenols derived from black tea","Theaflavins (TFs), bioactive polyphenols derived from black tea",0.95,Abstract explicitly identifies theaflavins as bioactive polyphenols derived from black tea; no processing or extraction methods described.,llm_extracted,
PMID_41738389_GLM3,PMID_41738389,false,false,true,black tea,purified component,theaflavins,,,theaflavins,,,theaflavins;black tea;bioactive polyphenols,"Theaflavins (TFs), bioactive polyphenols derived from black tea",0.95,"Title and abstract specify theaflavins derived from black tea as purified bioactive polyphenols, but no processing or extraction methods are described.",llm_extracted,
PMID_41747612_GLM1,PMID_41747612,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenol,,,tea polyphenol (TP),tea polyphenol (TP) were incorporated via microfluidic electrospinning,0.90,"Abstract mentions tea polyphenol (TP) as an incorporated material, but provides no details on tea type, processing, or extraction.",llm_extracted,
PMID_41754217_GLM1,PMID_41754217,false,false,true,green tea,,caffeine,,,caffeine,,,green tea (GT);caffeine content,GT shows variable outcomes depending on caffeine content,0.90,Tea type and component explicitly named in abstract; no processing or extraction methods detailed.,llm_extracted,
PMID_41762517_GLM1,PMID_41762517,false,false,true,unspecified tea,purified component,catechins,,,epigallocatechin gallate,,,tea polyphenol;epigallocatechin gallate;EGCG,oxidative copolymerization of epigallocatechin gallate (EGCG) and serotonin,0.90,EGCG is explicitly named as the tea polyphenol component; no processing or extraction details provided.,llm_extracted,
PMID_41762517_GLM2,PMID_41762517,false,false,true,unspecified tea,purified component,catechins,,,epigallocatechin gallate;EGCG,,,tea polyphenol;epigallocatechin gallate;EGCG,oxidative copolymerization of epigallocatechin gallate (EGCG) and serotonin,0.95,EGCG explicitly named as tea polyphenol component; no processing or extraction details reported.,llm_extracted,
PMID_41762517_GLM3,PMID_41762517,false,false,true,unspecified tea,purified component,catechins,,,epigallocatechin gallate; EGCG; tea polyphenol,,,tea polyphenol; epigallocatechin gallate; EGCG; oxidative copolymerization,oxidative copolymerization of epigallocatechin gallate (EGCG) and serotonin,0.95,Abstract explicitly names EGCG as the tea polyphenol used for nanoparticle synthesis; no processing or extraction details provided.,llm_extracted,
PMID_41763794_GLM1,PMID_41763794,false,false,true,unspecified tea,purified component,multiple component groups,,,tea polyphenols; tea polysaccharides; theabrownin,,,tea polyphenols (TPP); tea polysaccharides (TPS); theabrownin (TB),"tea-derived bioactive ingredients-tea polyphenols (TPP), tea polysaccharides (TPS), or theabrownin (TB)",0.95,Abstract explicitly names three tea-derived bioactive components but provides no processing or extraction details.,llm_extracted,
PMID_41769650_GLM1,PMID_41769650,true,false,true,black tea,tea leaf,mixed polyphenols,black tea manufacturing,,amino acids; flavonoids; phenolics,Gougunao No. 2; Gougunao group small-leaf cultivar (BDZ),,black tea; same processing protocol; total phenolic content; total flavonoid content,black teas produced from Gougunao No. 2 (G2R) and the traditional Gougunao group small-leaf cultivar (BDZ) using the same processing protocol,0.95,"Black tea type and cultivars explicitly stated; processing mentioned as identical protocol; components identified as phenolics, flavonoids, and amino acids via metabolomics",llm_extracted,
PMID_41769650_GLM3,PMID_41769650,true,false,true,black tea,tea leaf,mixed polyphenols,black tea manufacturing,,amino acids; flavonoids; phenylpropanoids,Gougunao No. 2; Gougunao group small-leaf cultivar (BDZ),,black tea; manufacturing conditions; processing protocol; flavonoid biosynthesis; phenylpropanoid biosynthesis; amino acids,black teas produced from Gougunao No. 2 (G2R) and the traditional Gougunao group small-leaf cultivar (BDZ) using the same processing protocol,0.95,"Title and abstract explicitly identify black tea and manufacturing protocol; metabolomics data identifies amino acids, flavonoids, and phenylpropanoids as key components.",llm_extracted,
PMID_41782071_GLM1,PMID_41782071,false,false,true,unspecified tea,tea infusion,caffeine,,,caffeine,,,caffeine; tea; beverage matrices,"Caffeine, predominantly consumed through coffee and tea",0.90,Review discusses caffeine as a component consumed via tea but reports no specific tea processing or extraction methods.,llm_extracted,
